SOD,sat,d_wl,wl_residual_raw,wl_residual_corrected,wl_std,wl_fixable_before,wl_fixable_after
51780,E13,-0.065803,-0.070244,-0.004467,0.356927,1,1
51810,E03,-0.206360,0.111237,0.318479,0.357549,1,0
51810,E13,-0.065836,-0.071426,-0.005623,0.357394,1,1
51840,E03,-0.205496,0.106810,0.313170,0.359550,1,0
51840,E13,-0.065878,-0.073054,-0.007218,0.358641,1,1
51870,E03,-0.204641,0.103231,0.308726,0.360379,1,0
51870,E13,-0.065922,-0.073595,-0.007717,0.358422,1,1
51900,E03,-0.203772,0.105384,0.310025,0.359788,1,0
51900,E13,-0.065960,-0.072547,-0.006625,0.358706,1,1
51930,E03,-0.202890,0.107450,0.311222,0.359152,1,0
51930,E13,-0.065998,-0.072574,-0.006614,0.358307,1,1
51960,E03,-0.202017,0.114240,0.317130,0.365986,1,0
51960,E13,-0.066037,-0.072585,-0.006587,0.357909,1,1
51990,E03,-0.201148,0.120395,0.322412,0.371279,1,0
51990,E13,-0.066077,-0.073033,-0.006996,0.357638,1,1
52020,E03,-0.200265,0.122198,0.323345,0.370445,1,0
52020,E13,-0.066117,-0.073006,-0.006929,0.357243,1,1
52050,E03,-0.199370,0.122870,0.323135,0.369130,1,0
52050,E13,-0.066161,-0.073644,-0.007527,0.357106,1,1
52080,E03,-0.198461,0.125049,0.324419,0.368608,1,0
52080,E13,-0.066202,-0.073235,-0.007074,0.356819,1,1
52110,E03,-0.197541,0.127928,0.326389,0.368749,1,0
52110,E13,-0.066244,-0.073311,-0.007109,0.356430,1,1
52140,E03,-0.196609,0.130810,0.328351,0.368914,1,0
52140,E13,-0.066286,-0.073566,-0.007323,0.356081,1,1
52170,E03,-0.195666,0.130774,0.327383,0.367566,1,0
52170,E13,-0.066331,-0.073965,-0.007679,0.355793,1,1
52200,E03,-0.194710,0.131829,0.327494,0.366439,1,0
52200,E13,-0.066375,-0.073833,-0.007502,0.355415,1,1
52230,E03,-0.193742,0.132163,0.326872,0.365140,1,0
52230,E13,-0.066419,-0.073934,-0.007559,0.355034,1,1
52260,E03,-0.192765,0.131530,0.325272,0.363910,1,0
52260,E13,-0.066462,-0.073742,-0.007323,0.354672,1,1
52290,E03,-0.191789,0.129354,0.322119,0.363531,1,0
52290,E13,-0.066504,-0.073627,-0.007165,0.354296,1,1
52320,E03,-0.190806,0.128326,0.320115,0.362454,1,0
52320,E13,-0.066550,-0.074331,-0.007827,0.354235,1,1
52350,E03,-0.189813,0.131048,0.321854,0.362637,1,0
52350,E13,-0.066597,-0.074509,-0.007959,0.353873,1,1
52380,E03,-0.188827,0.128111,0.317923,0.363079,1,0
52380,E13,-0.066643,-0.074411,-0.007814,0.353498,1,1
52410,E03,-0.187845,0.125743,0.314570,0.362938,1,0
52410,E13,-0.066687,-0.074029,-0.007386,0.353214,1,1
52440,E03,-0.186867,0.123204,0.311048,0.362983,1,0
52440,E13,-0.066728,-0.073669,-0.006982,0.352920,1,1
52470,E03,-0.185882,0.122553,0.309420,0.361832,1,0
52470,E13,-0.066770,-0.073924,-0.007196,0.352585,1,1
52500,E03,-0.184885,0.123462,0.309344,0.360776,1,0
52500,E13,-0.066818,-0.074793,-0.008023,0.352708,1,1
52530,E03,-0.183877,0.125594,0.310480,0.360498,1,0
52530,E13,-0.066863,-0.074426,-0.007608,0.352422,1,1
52560,E03,-0.182885,0.122071,0.305948,0.361860,1,0
52560,E13,-0.066908,-0.074542,-0.007679,0.352056,1,1
52590,E03,-0.181886,0.121375,0.304259,0.360760,1,0
52590,E13,-0.066959,-0.075434,-0.008526,0.352213,1,1
52620,E03,-0.180876,0.122219,0.304106,0.359721,1,0
52620,E13,-0.067013,-0.076048,-0.009089,0.352092,1,1
52650,E03,-0.179855,0.124220,0.305096,0.359391,1,0
52650,E13,-0.067065,-0.075899,-0.008886,0.351734,1,1
52680,E03,-0.178841,0.121630,0.301485,0.359652,1,0
52680,E13,-0.067120,-0.076282,-0.009217,0.351462,1,1
52710,E03,-0.177827,0.120008,0.298849,0.359055,1,0
52710,E13,-0.067175,-0.076453,-0.009334,0.351112,1,1
52740,E03,-0.176805,0.119919,0.297746,0.357904,1,0
52740,E13,-0.067228,-0.076035,-0.008860,0.350861,1,1
52770,E03,-0.175773,0.120221,0.297025,0.356782,1,0
52770,E13,-0.067280,-0.075941,-0.008713,0.350499,1,1
52800,E03,-0.174736,0.123828,0.299601,0.358513,1,0
52800,E13,-0.067332,-0.075991,-0.008712,0.350134,1,1
52830,E03,-0.173688,0.125601,0.300337,0.358078,1,0
52830,E13,-0.067387,-0.076589,-0.009257,0.350013,1,1
52860,E03,-0.172630,0.126198,0.299886,0.357037,1,0
52860,E13,-0.067443,-0.076721,-0.009334,0.349660,1,1
52890,E03,-0.171563,0.126414,0.299045,0.355937,1,0
52890,E13,-0.067497,-0.076458,-0.009016,0.349343,1,1
52920,E03,-0.170489,0.126243,0.297806,0.354843,1,0
52920,E13,-0.067553,-0.076862,-0.009366,0.349093,1,1
52950,E03,-0.169409,0.125618,0.296107,0.353842,1,0
52950,E13,-0.067608,-0.076821,-0.009268,0.348733,1,1
52980,E03,-0.168319,0.126105,0.295514,0.352816,1,0
52980,E13,-0.067664,-0.076909,-0.009301,0.348378,1,1
53010,E03,-0.167221,0.128475,0.296794,0.353052,1,0
53010,E13,-0.067718,-0.076541,-0.008877,0.348113,1,1
53040,E03,-0.166126,0.126688,0.293909,0.352734,1,0
53040,E13,-0.067771,-0.076585,-0.008867,0.347756,1,1
53070,E03,-0.165046,0.123734,0.289860,0.353729,1,0
53070,E13,-0.067825,-0.076756,-0.008985,0.347419,1,1
53100,E03,-0.164003,0.119338,0.284385,0.357222,1,0
53100,E13,-0.067880,-0.076942,-0.009117,0.347087,1,1
53130,E03,-0.162965,0.117417,0.281420,0.357033,1,0
53130,E13,-0.067935,-0.076899,-0.009018,0.346733,1,1
53160,E03,-0.161918,0.119569,0.282534,0.357079,1,0
53160,E13,-0.067986,-0.076490,-0.008555,0.346497,1,1
53190,E03,-0.160871,0.123653,0.285571,0.359994,1,0
53190,E13,-0.068041,-0.076914,-0.008927,0.346271,1,1
53220,E03,-0.159828,0.128050,0.288921,0.363520,1,0
53220,E13,-0.068092,-0.076491,-0.008450,0.346046,1,1
53250,E03,-0.158775,0.129582,0.289411,0.363025,1,0
53250,E13,-0.068139,-0.075859,-0.007767,0.345979,1,1
53280,E03,-0.157722,0.128412,0.287187,0.362308,1,0
53280,E13,-0.068180,-0.075009,-0.006870,0.346144,1,1
53310,E03,-0.156664,0.127711,0.285433,0.361389,1,0
53310,E13,-0.068225,-0.075647,-0.007466,0.346085,1,1
53340,E03,-0.155598,0.129451,0.286115,0.361095,1,0
53340,E07,-0.009796,-0.020570,-0.020570,0.314646,1,1
53340,E13,-0.068274,-0.076245,-0.008020,0.345992,1,1
53370,E03,-0.154523,0.131114,0.286712,0.360749,1,0
53370,E07,-0.012819,-0.019051,-0.009256,0.311732,1,1
53370,E13,-0.068322,-0.076166,-0.007892,0.345648,1,1
53400,E03,-0.153464,0.128155,0.282678,0.361882,1,0
53400,E07,-0.011433,-0.006944,0.005875,0.320599,1,1
53400,E13,-0.068367,-0.075833,-0.007511,0.345381,1,1
53430,E03,-0.152397,0.129492,0.282956,0.361310,1,0
53430,E07,-0.008601,0.003878,0.015310,0.327007,1,1
53430,E13,-0.068410,-0.075473,-0.007106,0.345128,1,1
53460,E03,-0.151322,0.131754,0.284151,0.361574,1,0
53460,E07,-0.006269,0.006139,0.014740,0.324383,1,1
53460,E13,-0.068453,-0.075392,-0.006982,0.344788,1,1
53490,E03,-0.150242,0.131561,0.282883,0.360584,1,0
53490,E07,-0.004767,0.004566,0.010835,0.321629,1,1
53490,E13,-0.068495,-0.075346,-0.006893,0.344445,1,1
53520,E03,-0.149183,0.128288,0.278529,0.362278,1,0
53520,E07,-0.002861,0.010931,0.015698,0.322221,1,1
53520,E13,-0.068537,-0.075481,-0.006986,0.344115,1,1
53550,E03,-0.148123,0.127343,0.276526,0.361511,1,0
53550,E07,-0.001233,0.011939,0.014800,0.319471,1,1
53550,E13,-0.068582,-0.075870,-0.007333,0.343883,1,1
53580,E03,-0.147059,0.127088,0.275211,0.360544,1,0
53580,E07,-0.000057,0.010468,0.011701,0.316899,1,1
53580,E13,-0.068623,-0.075274,-0.006692,0.343802,1,1
53610,E03,-0.145992,0.130455,0.277514,0.362459,1,0
53610,E07,0.000455,0.005524,0.005580,0.316451,1,1
53610,E13,-0.068665,-0.075521,-0.006898,0.343507,1,1
53640,E03,-0.144921,0.133334,0.279326,0.363597,1,0
53640,E07,0.000489,0.000855,0.000400,0.315845,1,1
53640,E13,-0.068708,-0.075736,-0.007071,0.343201,1,1
53670,E03,-0.143842,0.134359,0.279280,0.362893,1,0
53670,E07,0.000755,0.003878,0.003389,0.314119,1,1
53670,E13,-0.068752,-0.075827,-0.007118,0.342868,1,1
53700,E03,-0.142759,0.133754,0.277595,0.362021,1,0
53700,E07,0.001316,0.008441,0.007686,0.313607,1,1
53700,E13,-0.068794,-0.075612,-0.006860,0.342565,1,1
53730,E03,-0.141669,0.134500,0.277260,0.361208,1,0
53730,E07,0.001563,0.004902,0.003585,0.312353,1,1
53730,E13,-0.068835,-0.075517,-0.006723,0.342235,1,1
53760,E03,-0.140576,0.134032,0.275701,0.360313,1,0
53760,E07,0.001504,0.000656,-0.000907,0.311731,1,1
53760,E13,-0.068877,-0.075717,-0.006883,0.341929,1,1
53790,E03,-0.139478,0.133775,0.274350,0.359386,1,0
53790,E07,0.001491,0.001290,-0.000214,0.309365,1,1
53790,E13,-0.068921,-0.076040,-0.007163,0.341672,1,1
53820,E03,-0.138374,0.136069,0.275547,0.359849,1,0
53820,E07,0.001829,0.007385,0.005894,0.310920,1,1
53820,E13,-0.068964,-0.075869,-0.006948,0.341360,1,1
53850,E03,-0.137265,0.138640,0.277014,0.360679,1,0
53850,E07,0.002456,0.013467,0.011638,0.312522,1,1
53850,E13,-0.069011,-0.076528,-0.007564,0.341353,1,1
53880,E03,-0.136166,0.136589,0.273855,0.360874,1,0
53880,E07,0.003355,0.020341,0.017885,0.315277,1,1
53880,E13,-0.069058,-0.076659,-0.007648,0.341034,1,1
53910,E03,-0.135076,0.134682,0.270849,0.360926,1,0
53910,E07,0.004417,0.025619,0.022263,0.315995,1,1
53910,E13,-0.069102,-0.076229,-0.007172,0.340842,1,1
53940,E03,-0.133979,0.135097,0.270173,0.360051,1,0
53940,E07,0.005495,0.027828,0.023411,0.314266,1,1
53940,E13,-0.069146,-0.076196,-0.007094,0.340512,1,1
53970,E03,-0.132875,0.136847,0.270826,0.359970,1,0
53970,E07,0.006602,0.030404,0.024909,0.312789,1,1
53970,E13,-0.069185,-0.075465,-0.006319,0.340589,1,1
54000,E03,-0.131767,0.136718,0.269593,0.359065,1,0
54000,E07,0.007446,0.026381,0.019779,0.312453,1,1
54000,E13,-0.069223,-0.075358,-0.006174,0.340268,1,1
54030,E03,-0.130659,0.135941,0.267709,0.358328,1,0
54030,E07,0.008237,0.026481,0.019034,0.310306,1,1
54030,E13,-0.069263,-0.075721,-0.006499,0.340040,1,1
54060,E03,-0.129564,0.133662,0.264321,0.358874,1,0
54060,E07,0.009113,0.030123,0.021886,0.309769,1,1
54060,E13,-0.069306,-0.076233,-0.006971,0.339914,1,1
54090,E03,-0.128511,0.129414,0.258978,0.362986,1,0
54090,E07,0.009992,0.031682,0.022569,0.307990,1,1
54090,E13,-0.069354,-0.077073,-0.007767,0.340126,1,1
54120,E03,-0.127479,0.126592,0.255104,0.364291,1,0
54120,E07,0.010853,0.032655,0.022663,0.306073,1,1
54120,E13,-0.069406,-0.077929,-0.008575,0.340362,1,1
54150,E03,-0.126442,0.129179,0.256658,0.365247,1,0
54150,E07,0.011627,0.031704,0.020851,0.304191,1,1
54150,E13,-0.069455,-0.077280,-0.007874,0.340359,1,1
54180,E03,-0.125400,0.129404,0.255846,0.364365,1,0
54180,E07,0.012377,0.032331,0.020705,0.302285,1,1
54180,E13,-0.069504,-0.077472,-0.008017,0.340062,1,1
54210,E03,-0.124353,0.129590,0.254989,0.363485,1,0
54210,E07,0.013128,0.033607,0.021230,0.300577,1,1
54210,E13,-0.069548,-0.076583,-0.007078,0.340348,1,1
54240,E03,-0.123333,0.126270,0.250623,0.365703,1,0
54240,E07,0.013887,0.035071,0.021943,0.298976,1,1
54240,E13,-0.069591,-0.076528,-0.006980,0.340026,1,1
54270,E03,-0.122320,0.124592,0.247925,0.365612,1,0
54270,E07,0.014719,0.038755,0.024868,0.298947,1,1
54270,E13,-0.069633,-0.076437,-0.006847,0.339710,1,1
54300,E03,-0.121302,0.125160,0.247480,0.364824,1,0
54300,E07,0.015658,0.044014,0.029295,0.300864,1,1
54300,E13,-0.069678,-0.076918,-0.007285,0.339567,1,1
54330,E03,-0.120277,0.125864,0.247165,0.364091,1,0
54330,E07,0.016688,0.049205,0.033548,0.302718,1,1
54330,E13,-0.069727,-0.077704,-0.008026,0.339727,1,1
54360,E03,-0.119246,0.127254,0.247531,0.363779,1,0
54360,E07,0.017793,0.054092,0.037405,0.304187,1,1
54360,E13,-0.069777,-0.077769,-0.008042,0.339410,1,1
54390,E03,-0.118210,0.129392,0.248638,0.364237,1,0
54390,E07,0.018948,0.058045,0.040252,0.304555,1,1
54390,E13,-0.069828,-0.078085,-0.008308,0.339168,1,1
54420,E03,-0.117168,0.131096,0.249306,0.364219,1,0
54420,E07,0.020118,0.060642,0.041695,0.303724,1,1
54420,E13,-0.069884,-0.078888,-0.009060,0.339354,1,1
54450,E03,-0.116120,0.133199,0.250367,0.364650,1,0
54450,E07,0.021311,0.063586,0.043468,0.303205,1,1
54450,E13,-0.069940,-0.079039,-0.009156,0.339053,1,1
54480,E03,-0.115067,0.134594,0.250714,0.364366,1,0
54480,E07,0.022492,0.065072,0.043761,0.301796,1,1
54480,E13,-0.069993,-0.078517,-0.008577,0.338951,1,1
54510,E03,-0.114016,0.133630,0.248697,0.363792,1,0
54510,E07,0.023679,0.067296,0.044804,0.300820,1,1
54510,E13,-0.070041,-0.077739,-0.007746,0.339110,1,1
54540,E03,-0.112970,0.132273,0.246289,0.363493,1,0
54540,E07,0.024828,0.067676,0.043997,0.299165,1,1
54540,E13,-0.070091,-0.078231,-0.008191,0.338985,1,1
54570,E03,-0.111926,0.131377,0.244346,0.362894,1,0
54570,E07,0.025978,0.069584,0.044756,0.298067,1,1
54570,E13,-0.070142,-0.078408,-0.008317,0.338693,1,1
54600,E03,-0.110880,0.131112,0.243037,0.362082,1,0
54600,E07,0.027143,0.072276,0.046299,0.297553,1,1
54600,E13,-0.070197,-0.079025,-0.008882,0.338680,1,1
54630,E03,-0.109852,0.128581,0.239461,0.363181,1,0
54630,E07,0.028309,0.074233,0.047090,0.296544,1,1
54630,E13,-0.070257,-0.079948,-0.009751,0.339043,1,1
54660,E03,-0.108834,0.126922,0.236775,0.363185,1,0
54660,E07,0.029472,0.076014,0.047706,0.295462,1,1
54660,E13,-0.070312,-0.079274,-0.009017,0.339090,1,1
54690,E03,-0.107811,0.127406,0.236240,0.362434,1,0
54690,E07,0.030671,0.080153,0.050682,0.296630,1,1
54690,E13,-0.070370,-0.079801,-0.009489,0.338998,1,1
54720,E03,-0.106791,0.126455,0.234266,0.361893,1,0
54720,E07,0.031905,0.084491,0.053821,0.298095,1,1
54720,E13,-0.070433,-0.080621,-0.010251,0.339222,1,1
54750,E03,-0.105766,0.128611,0.235401,0.362506,1,0
54750,E07,0.033159,0.087861,0.055956,0.298386,1,1
54750,E13,-0.070499,-0.081135,-0.010702,0.339120,1,1
54780,E03,-0.104745,0.132124,0.237891,0.365482,1,0
54780,E07,0.034450,0.092981,0.059821,0.301112,1,1
54780,E13,-0.070570,-0.082196,-0.011697,0.339710,1,1
54810,E03,-0.103726,0.131205,0.235950,0.364928,1,0
54810,E07,0.035740,0.095059,0.060609,0.300293,1,1
54810,E13,-0.070644,-0.082755,-0.012185,0.339648,1,1
54840,E03,-0.102705,0.131309,0.235036,0.364123,1,0
54840,E07,0.037024,0.096815,0.061075,0.299298,1,1
54840,E13,-0.070718,-0.082666,-0.012021,0.339343,1,1
54870,E03,-0.101678,0.132125,0.234829,0.363527,1,0
54870,E07,0.038237,0.095381,0.058357,0.298158,1,1
54870,E13,-0.070792,-0.082835,-0.012117,0.339056,1,1
54900,E03,-0.100646,0.133313,0.234991,0.363171,1,0
54900,E07,0.039362,0.093164,0.054928,0.297528,1,1
54900,E13,-0.070866,-0.082795,-0.012003,0.338748,1,1
54930,E03,-0.099618,0.136897,0.237543,0.366395,1,0
54930,E07,0.040476,0.094309,0.054947,0.296306,1,1
54930,E13,-0.070936,-0.082321,-0.011456,0.338621,1,1
54960,E03,-0.098590,0.139894,0.239512,0.368400,1,0
54960,E07,0.041503,0.091873,0.051397,0.295912,1,1
54960,E13,-0.071001,-0.081648,-0.010712,0.338681,1,1
54990,E03,-0.097561,0.142627,0.241217,0.369930,1,0
54990,E07,0.042428,0.088728,0.047225,0.296241,1,1
54990,E13,-0.071066,-0.081538,-0.010537,0.338383,1,1
55020,E03,-0.096530,0.145151,0.242712,0.371121,1,0
55020,E07,0.043310,0.087859,0.045431,0.294975,1,1
55020,E13,-0.071131,-0.081638,-0.010572,0.338085,1,1
55050,E03,-0.095494,0.146073,0.242603,0.370590,1,0
55050,E07,0.044171,0.087995,0.044686,0.293596,1,1
55050,E13,-0.071201,-0.082660,-0.011529,0.338631,1,1
55080,E03,-0.094452,0.147564,0.243057,0.370497,1,0
55080,E07,0.044990,0.087039,0.042868,0.292401,1,1
55080,E13,-0.071274,-0.083045,-0.011844,0.338446,1,1
55110,E03,-0.093422,0.145688,0.240140,0.370820,1,0
55110,E07,0.045701,0.083201,0.038211,0.293778,1,1
55110,E13,-0.071350,-0.083686,-0.012412,0.338477,1,1
55140,E03,-0.092408,0.143481,0.236904,0.371576,1,0
55140,E07,0.046348,0.080958,0.035258,0.293375,1,1
55140,E13,-0.071427,-0.084016,-0.012666,0.338262,1,1
55170,E03,-0.091424,0.140166,0.232574,0.374272,1,0
55170,E07,0.046978,0.080865,0.034517,0.292052,1,1
55170,E13,-0.071511,-0.085178,-0.013750,0.339067,1,1
55200,E03,-0.090472,0.136699,0.228123,0.377279,1,0
55200,E07,0.047616,0.082273,0.035295,0.291123,1,1
55200,E13,-0.071597,-0.085652,-0.014141,0.338947,1,1
55230,E03,-0.089515,0.137663,0.228135,0.376783,1,0
55230,E07,0.048268,0.084074,0.036458,0.290458,1,1
55230,E13,-0.071685,-0.085935,-0.014338,0.338710,1,1
55260,E03,-0.088557,0.140691,0.230205,0.378899,1,0
55260,E07,0.048908,0.084313,0.036046,0.289193,1,1
55260,E13,-0.071772,-0.085904,-0.014220,0.338408,1,1
55290,E03,-0.087595,0.141310,0.229867,0.378234,1,0
55290,E07,0.049554,0.085578,0.036670,0.288249,1,1
55290,E13,-0.071857,-0.085822,-0.014050,0.338112,1,1
55320,E03,-0.086630,0.141559,0.229154,0.377471,1,0
55320,E07,0.050229,0.088643,0.039090,0.288881,1,1
55320,E13,-0.071944,-0.086033,-0.014175,0.337848,1,1
55350,E03,-0.085669,0.140473,0.227103,0.377072,1,0
55350,E07,0.050910,0.089992,0.039763,0.288010,1,1
55350,E13,-0.072029,-0.085804,-0.013860,0.337592,1,1
55380,E03,-0.084704,0.141855,0.227524,0.376915,1,0
55380,E07,0.051567,0.089519,0.038609,0.286832,1,1
55380,E13,-0.072116,-0.086180,-0.014151,0.337411,1,1
55410,E03,-0.083734,0.142382,0.227086,0.376235,1,0
55410,E07,0.052198,0.088855,0.037288,0.285716,1,1
55410,E13,-0.072204,-0.086457,-0.014341,0.337176,1,1
55440,E03,-0.082760,0.143263,0.226997,0.375723,1,0
55440,E07,0.052842,0.090607,0.038409,0.285164,1,1
55440,E13,-0.072292,-0.086497,-0.014293,0.336879,1,1
55470,E03,-0.081787,0.142635,0.225395,0.375090,1,0
55470,E07,0.053485,0.091545,0.038703,0.284169,1,1
55470,E13,-0.072380,-0.086707,-0.014415,0.336619,1,1
55500,E03,-0.080817,0.141921,0.223708,0.374502,1,0
55500,E07,0.054132,0.092646,0.039160,0.283261,1,1
55500,E13,-0.072473,-0.087378,-0.014998,0.336703,1,1
55530,E03,-0.079860,0.139949,0.220766,0.375037,1,0
55530,E07,0.054773,0.093205,0.039073,0.282175,1,1
55530,E13,-0.072566,-0.087634,-0.015161,0.336462,1,1
55560,E03,-0.078899,0.140346,0.220206,0.374339,1,0
55560,E07,0.055438,0.095972,0.041198,0.282704,1,1
55560,E13,-0.072659,-0.087677,-0.015111,0.336168,1,1
55590,E03,-0.077935,0.141140,0.220040,0.373803,1,0
55590,E07,0.056106,0.097145,0.041706,0.281874,1,1
55590,E13,-0.072753,-0.087955,-0.015295,0.335939,1,1
55590,E30,-0.325654,-0.321355,0.078645,0.000000,0,1
55620,E03,-0.076966,0.142755,0.220690,0.373937,1,0
55620,E07,0.056768,0.097639,0.041532,0.280808,1,1
55620,E13,-0.072849,-0.088297,-0.015543,0.335744,1,1
55650,E03,-0.076014,0.140541,0.217508,0.374848,1,0
55650,E07,0.057418,0.097729,0.040960,0.279702,1,1
55650,E13,-0.072942,-0.087929,-0.015080,0.335567,1,1
55680,E03,-0.075095,0.137102,0.213117,0.378088,1,0
55680,E07,0.058094,0.100916,0.043498,0.280913,1,1
55680,E13,-0.073031,-0.087289,-0.014347,0.335624,1,1
55710,E03,-0.074201,0.134193,0.209288,0.380183,1,0
55710,E07,0.058784,0.103104,0.045010,0.280915,1,1
55710,E13,-0.073119,-0.087221,-0.014190,0.335336,1,1
55740,E03,-0.073317,0.132456,0.206657,0.380453,1,0
55740,E07,0.059491,0.105480,0.046696,0.281130,1,1
55740,E13,-0.073207,-0.087421,-0.014303,0.335079,1,1
55770,E03,-0.072439,0.131237,0.204554,0.380212,1,0
55770,E07,0.060219,0.108489,0.048999,0.282150,1,1
55770,E13,-0.073297,-0.087774,-0.014567,0.334896,1,1
55800,E03,-0.071557,0.132713,0.205152,0.380212,1,0
55800,E07,0.060962,0.110990,0.050771,0.282532,1,1
55800,E13,-0.073387,-0.087882,-0.014584,0.334616,1,1
55830,E03,-0.070675,0.132428,0.203985,0.379505,1,0
55830,E07,0.061710,0.112408,0.051446,0.281939,1,1
55830,E13,-0.073479,-0.088116,-0.014729,0.334374,1,1
55860,E03,-0.069792,0.132287,0.202961,0.378781,1,0
55860,E07,0.062446,0.112511,0.050800,0.280888,1,1
55860,E13,-0.073570,-0.088245,-0.014767,0.334100,1,1
55890,E03,-0.068911,0.135748,0.205540,0.382154,1,0
55890,E07,0.063166,0.112315,0.049868,0.279855,1,1
55890,E13,-0.073666,-0.088890,-0.015319,0.334174,1,1
55920,E07,0.063879,0.112721,0.049555,0.278864,1,1
55920,E13,-0.073762,-0.089260,-0.015595,0.334006,1,1
55950,E07,0.064560,0.111545,0.047666,0.278183,1,1
55950,E13,-0.073862,-0.089880,-0.016118,0.334054,1,1
55980,E07,0.065224,0.111151,0.046591,0.277211,1,1
55980,E13,-0.073961,-0.089782,-0.015920,0.333776,1,1
56010,E07,0.065896,0.112806,0.047582,0.276895,1,1
56010,E13,-0.074059,-0.089723,-0.015762,0.333494,1,1
56040,E07,0.066568,0.113730,0.047834,0.276120,1,1
56040,E13,-0.074160,-0.090284,-0.016224,0.333485,1,1
56070,E07,0.067225,0.113448,0.046880,0.275159,1,1
56070,E13,-0.074262,-0.090600,-0.016440,0.333288,1,1
56100,E07,0.067877,0.113927,0.046702,0.274247,1,1
56100,E13,-0.074368,-0.091231,-0.016969,0.333356,1,1
56130,E07,0.068513,0.113628,0.045751,0.273310,1,1
56130,E13,-0.074474,-0.091563,-0.017196,0.333171,1,1
56160,E07,0.069148,0.114361,0.045848,0.272500,1,1
56160,E13,-0.074583,-0.091918,-0.017443,0.332999,1,1
56190,E07,0.069798,0.116666,0.047518,0.272965,1,1
56190,E13,-0.074689,-0.091590,-0.017007,0.332813,1,1
56220,E07,0.070460,0.118838,0.049041,0.273283,1,1
56220,E13,-0.074792,-0.091300,-0.016611,0.332606,1,1
56250,E07,0.071128,0.120241,0.049781,0.272879,1,1
56250,E13,-0.074891,-0.090647,-0.015855,0.332705,1,1
56280,E07,0.071797,0.121234,0.050106,0.272222,1,1
56280,E13,-0.074986,-0.090179,-0.015288,0.332620,1,1
56310,E07,0.072471,0.122611,0.050814,0.271823,1,1
56310,E13,-0.075079,-0.089936,-0.014950,0.332393,1,1
56340,E07,0.073152,0.124155,0.051683,0.271571,1,1
56340,E13,-0.075172,-0.089935,-0.014855,0.332114,1,1
56370,E07,0.073832,0.124981,0.051829,0.270859,1,1
56370,E13,-0.075264,-0.089869,-0.014697,0.331840,1,1
56400,E07,0.074516,0.126156,0.052323,0.270352,1,1
56400,E13,-0.075357,-0.090256,-0.014993,0.331697,1,1
56430,E07,0.075188,0.126134,0.051619,0.269467,1,1
56430,E13,-0.075453,-0.090714,-0.015357,0.331609,1,1
56460,E07,0.075841,0.125535,0.050348,0.268693,1,1
56460,E13,-0.075549,-0.090710,-0.015257,0.331333,1,1
56490,E07,0.076474,0.124746,0.048905,0.268004,1,1
56490,E13,-0.075644,-0.090769,-0.015221,0.331060,1,1
56520,E07,0.077102,0.125138,0.048664,0.267188,1,1
56520,E13,-0.075738,-0.090583,-0.014939,0.330817,1,1
56550,E07,0.077735,0.126457,0.049355,0.266844,1,1
56550,E13,-0.075831,-0.090552,-0.014815,0.330543,1,1
56580,E07,0.078384,0.129379,0.051644,0.268508,1,1
56580,E13,-0.075923,-0.090565,-0.014734,0.330269,1,1
56610,E07,0.079046,0.132068,0.053685,0.269788,1,1
56610,E13,-0.076012,-0.090001,-0.014078,0.330287,1,1
56640,E07,0.079718,0.134054,0.055008,0.270107,1,1
56640,E13,-0.076098,-0.089794,-0.013782,0.330054,1,1
56670,E07,0.080388,0.134669,0.054950,0.269379,1,1
56670,E13,-0.076185,-0.089846,-0.013748,0.329784,1,1
56700,E07,0.081059,0.135633,0.055244,0.268824,1,1
56700,E13,-0.076271,-0.089938,-0.013753,0.329521,1,1
56730,E07,0.081720,0.135502,0.054442,0.268004,1,1
56730,E13,-0.076360,-0.090345,-0.014074,0.329403,1,1
56760,E07,0.082359,0.134610,0.052890,0.267428,1,1
56760,E13,-0.076451,-0.090750,-0.014390,0.329284,1,1
56790,E07,0.082998,0.135371,0.053012,0.266795,1,1
56790,E13,-0.076546,-0.091590,-0.015140,0.329669,1,1
56820,E07,0.083647,0.137491,0.054494,0.267380,1,1
56820,E13,-0.076644,-0.092201,-0.015655,0.329746,1,1
56850,E07,0.084301,0.138828,0.055181,0.267135,1,1
56850,E13,-0.076747,-0.093046,-0.016402,0.330139,1,1
56880,E07,0.084943,0.138526,0.054225,0.266367,1,1
56880,E13,-0.076849,-0.093132,-0.016385,0.329877,1,1
56910,E07,0.085579,0.138807,0.053865,0.265603,1,1
56910,E13,-0.076953,-0.093347,-0.016498,0.329652,1,1
56940,E07,0.086212,0.139184,0.053605,0.264866,1,1
56940,E13,-0.077057,-0.093530,-0.016577,0.329415,1,1
56970,E07,0.086850,0.140728,0.054517,0.264857,1,1
56970,E13,-0.077160,-0.093385,-0.016328,0.329168,1,1
57000,E07,0.087494,0.142125,0.055275,0.264716,1,1
57000,E13,-0.077264,-0.093666,-0.016506,0.328975,1,1
57030,E07,0.088129,0.142053,0.054559,0.263952,1,1
