SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,NL_genuine,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
40530.0,FWD,1337935.7597,6070317.5546,1427877.6748,1337935.5599,6070317.2377,1427877.5071,+199.792,+316.900,+167.680,-126.899,+83.952,+381.192,410.438,5,3,3,0,2.0909,-0.0335,2.0574,542.73,8.537
40560.0,FWD,1337935.7591,6070317.5525,1427877.6744,1337935.5599,6070317.2377,1427877.5071,+199.242,+314.811,+167.318,-126.812,+84.086,+379.007,408.409,5,3,3,0,2.0909,-0.0342,2.0566,955.50,7.756
40590.0,FWD,1337935.7588,6070317.5502,1427877.6742,1337935.5599,6070317.2377,1427877.5071,+198.870,+312.549,+167.071,-126.935,+84.361,+376.722,406.385,5,3,3,0,2.0909,-0.0344,2.0564,555.26,5.771
40620.0,FWD,1337935.7585,6070317.5484,1427877.6732,1337935.5599,6070317.2377,1427877.5071,+198.597,+310.660,+166.078,-127.075,+83.822,+374.644,404.391,5,3,3,0,2.0909,-0.0347,2.0561,179.53,10.307
40650.0,FWD,1337935.7582,6070317.5462,1427877.6725,1337935.5599,6070317.2377,1427877.5071,+198.252,+308.544,+165.418,-127.195,+83.661,+372.410,402.327,5,3,3,0,2.0909,-0.0350,2.0558,705.96,5.724
40680.0,FWD,1337935.7578,6070317.5444,1427877.6716,1337935.5599,6070317.2377,1427877.5071,+197.929,+306.675,+164.493,-127.281,+83.187,+370.355,400.354,5,3,3,0,2.0909,-0.0350,2.0558,826.19,4.495
40710.0,FWD,1337935.7574,6070317.5427,1427877.6711,1337935.5599,6070317.2377,1427877.5071,+197.512,+305.012,+164.021,-127.232,+83.113,+368.579,398.681,5,3,3,0,2.0909,-0.0349,2.0559,1129.67,4.069
40740.0,FWD,1337935.7572,6070317.5401,1427877.6706,1337935.5599,6070317.2377,1427877.5071,+197.333,+302.396,+163.454,-127.620,+83.145,+365.925,396.360,5,3,3,0,2.0909,-0.0344,2.0565,715.64,7.113
40770.0,FWD,1337935.7571,6070317.5378,1427877.6696,1337935.5599,6070317.2377,1427877.5071,+197.158,+300.088,+162.520,-127.946,+82.751,+363.482,394.128,5,3,3,0,2.0909,-0.0341,2.0567,740.20,6.237
40800.0,FWD,1337935.7571,6070317.5357,1427877.6687,1337935.5599,6070317.2377,1427877.5071,+197.213,+298.043,+161.639,-128.440,+82.340,+361.349,392.237,5,3,3,0,2.0909,-0.0336,2.0573,387.07,8.403
40830.0,FWD,1337935.7571,6070317.5341,1427877.6681,1337935.5599,6070317.2377,1427877.5071,+197.175,+296.393,+161.016,-128.758,+82.098,+359.631,390.708,5,3,3,0,2.0909,-0.0331,2.0577,369.70,6.912
40860.0,FWD,1337935.7570,6070317.5334,1427877.6668,1337935.5599,6070317.2377,1427877.5071,+197.057,+295.659,+159.718,-128.800,+81.000,+358.615,389.558,5,3,3,0,2.0909,-0.0330,2.0579,377.27,5.342
40890.0,FWD,1337935.7569,6070317.5320,1427877.6659,1337935.5599,6070317.2377,1427877.5071,+197.049,+294.315,+158.765,-129.082,+80.368,+357.120,388.144,5,3,3,0,2.0909,-0.0325,2.0584,474.87,5.673
40920.0,FWD,1337935.7571,6070317.5318,1427877.6649,1337935.5599,6070317.2377,1427877.5071,+197.152,+294.105,+157.835,-129.228,+79.503,+356.733,387.658,5,3,3,0,2.0909,-0.0323,2.0586,546.76,4.928
40950.0,FWD,1337935.7574,6070317.5323,1427877.6636,1337935.5599,6070317.2377,1427877.5071,+197.455,+294.636,+156.536,-129.409,+78.107,+357.009,387.689,5,3,3,0,2.0909,-0.0319,2.0590,424.17,8.161
40980.0,FWD,1337935.7579,6070317.5319,1427877.6629,1337935.5599,6070317.2377,1427877.5071,+198.005,+294.175,+155.800,-130.046,+77.464,+356.519,387.323,5,3,3,0,2.0909,-0.0306,2.0603,472.37,11.873
41010.0,FWD,1337935.7582,6070317.5328,1427877.6627,1337935.5599,6070317.2377,1427877.5071,+198.251,+295.116,+155.645,-130.084,+77.094,+357.431,388.101,5,3,3,0,2.0909,-0.0304,2.0605,507.40,6.695
41040.0,FWD,1337935.7580,6070317.5326,1427877.6626,1337935.5599,6070317.2377,1427877.5071,+198.066,+294.938,+155.474,-129.941,+76.975,+357.185,387.802,5,3,3,0,2.0909,-0.0304,2.0605,605.57,9.161
41070.0,FWD,1337935.7583,6070317.5330,1427877.6626,1337935.5599,6070317.2377,1427877.5071,+198.358,+295.252,+155.467,-130.158,+76.885,+357.543,388.188,5,3,3,0,2.0909,-0.0298,2.0610,139.41,4.404
41100.0,FWD,1337935.7585,6070317.5333,1427877.6625,1337935.5599,6070317.2377,1427877.5071,+198.570,+295.620,+155.395,-130.286,+76.724,+357.921,388.547,5,3,3,0,2.0909,-0.0294,2.0614,482.00,3.279
41130.0,FWD,1337935.7586,6070317.5341,1427877.6615,1337935.5599,6070317.2377,1427877.5071,+198.667,+296.415,+154.408,-130.210,+75.583,+358.476,388.809,5,3,3,0,2.0909,-0.0296,2.0612,503.46,5.363
41160.0,BWD,1337935.5948,6070317.0451,1427877.4468,1337935.5599,6070317.2377,1427877.5071,+34.894,-192.614,-60.288,-75.534,-18.049,-189.529,204.823,5,7,4,0,2.0909,0.0930,2.1838,424.69,5.715
41190.0,BWD,1337935.5955,6070317.0446,1427877.4475,1337935.5599,6070317.2377,1427877.5071,+35.550,-193.143,-59.560,-76.289,-17.255,-189.731,205.221,5,7,4,0,2.0909,0.0927,2.1835,1189.50,0.857
41220.0,FWD,1337935.7579,6070317.5339,1427877.6618,1337935.5599,6070317.2377,1427877.5071,+198.030,+296.242,+154.697,-129.625,+75.933,+358.243,388.467,5,3,3,0,2.0909,-0.0306,2.0602,423.21,9.751
41250.0,FWD,1337935.7574,6070317.5328,1427877.6627,1337935.5599,6070317.2377,1427877.5071,+197.529,+295.067,+155.570,-129.389,+77.067,+357.216,387.665,5,3,3,0,2.0909,-0.0308,2.0601,725.90,10.518
41280.0,FWD,1337935.7568,6070317.5299,1427877.6634,1337935.5599,6070317.2377,1427877.5071,+196.902,+292.234,+156.329,-129.386,+78.460,+354.561,385.500,5,3,3,0,2.0909,-0.0311,2.0598,300.41,11.744
41310.0,FWD,1337935.7562,6070317.5286,1427877.6638,1337935.5599,6070317.2377,1427877.5071,+196.348,+290.902,+156.657,-129.132,+79.099,+353.251,384.341,5,3,3,0,2.0909,-0.0312,2.0597,863.37,6.532
41340.0,FWD,1337935.7557,6070317.5268,1427877.6641,1337935.5599,6070317.2377,1427877.5071,+195.769,+289.070,+157.023,-128.961,+79.887,+351.469,382.809,5,3,3,0,2.0909,-0.0314,2.0595,1293.46,7.401
41370.0,FWD,1337935.7551,6070317.5253,1427877.6638,1337935.5599,6070317.2377,1427877.5071,+195.182,+287.554,+156.672,-128.714,+79.908,+349.824,381.221,5,3,3,0,2.0909,-0.0315,2.0593,1044.88,4.753
41400.0,FWD,1337935.7544,6070317.5236,1427877.6628,1337935.5599,6070317.2377,1427877.5071,+194.550,+285.877,+155.695,-128.457,+79.355,+347.876,379.231,5,3,3,0,2.0909,-0.0320,2.0589,415.99,6.632
41430.0,FWD,1337935.7541,6070317.5227,1427877.6628,1337935.5599,6070317.2377,1427877.5071,+194.216,+285.021,+155.690,-128.316,+79.555,+346.990,378.413,5,3,3,0,2.0909,-0.0325,2.0584,434.47,7.728
41460.0,FWD,1337935.7539,6070317.5220,1427877.6624,1337935.5599,6070317.2377,1427877.5071,+193.963,+284.346,+155.267,-128.214,+79.303,+346.200,377.600,5,3,3,0,2.0909,-0.0330,2.0578,723.32,8.338
41490.0,FWD,1337935.7534,6070317.5210,1427877.6628,1337935.5599,6070317.2377,1427877.5071,+193.463,+283.271,+155.750,-127.957,+80.035,+345.181,376.734,5,3,3,0,2.0909,-0.0331,2.0578,1114.31,5.053
41520.0,FWD,1337935.7534,6070317.5209,1427877.6626,1337935.5599,6070317.2377,1427877.5071,+193.479,+283.238,+155.544,-127.980,+79.841,+345.106,376.632,5,3,3,0,2.0909,-0.0330,2.0579,337.24,2.339
41550.0,FWD,1337935.7533,6070317.5210,1427877.6619,1337935.5599,6070317.2377,1427877.5071,+193.366,+283.290,+154.817,-127.859,+79.127,+344.968,376.314,5,3,3,0,2.0909,-0.0330,2.0579,536.00,2.992
41580.0,BWD,1337935.6076,6070317.0554,1427877.4397,1337935.5599,6070317.2377,1427877.5071,+47.671,-182.342,-67.418,-85.801,-27.875,-178.682,200.165,5,7,4,0,2.0909,0.0891,2.1799,409.68,3.736
41610.0,BWD,1337935.6083,6070317.0555,1427877.4400,1337935.5599,6070317.2377,1427877.5071,+48.434,-182.173,-67.150,-86.510,-27.688,-178.301,200.105,5,7,4,0,2.0909,0.0891,2.1800,831.89,3.090
41640.0,BWD,1337935.6089,6070317.0556,1427877.4403,1337935.5599,6070317.2377,1427877.5071,+49.036,-182.092,-66.818,-87.081,-27.412,-178.023,200.066,5,7,4,0,2.0909,0.0892,2.1801,535.04,3.716
41670.0,FWD,1337935.7528,6070317.5194,1427877.6568,1337935.5599,6070317.2377,1427877.5071,+192.897,+281.682,+149.690,-127.747,+74.508,+342.185,372.775,5,3,3,0,2.0909,-0.0330,2.0579,588.03,5.635
41700.0,BWD,1337935.6101,6070317.0561,1427877.4410,1337935.5599,6070317.2377,1427877.5071,+50.189,-181.603,-66.130,-88.101,-26.905,-177.161,199.679,5,7,4,0,2.0909,0.0898,2.1807,701.45,1.507
41730.0,FWD,1337935.7534,6070317.5204,1427877.6563,1337935.5599,6070317.2377,1427877.5071,+193.471,+282.679,+149.226,-128.093,+73.808,+343.149,373.640,5,3,3,0,2.0909,-0.0323,2.0586,791.49,3.815
41760.0,FWD,1337935.7533,6070317.5200,1427877.6567,1337935.5599,6070317.2377,1427877.5071,+193.416,+282.341,+149.592,-128.111,+74.242,+342.899,373.502,5,3,3,0,2.0909,-0.0320,2.0589,843.01,5.265
41790.0,FWD,1337935.7533,6070317.5200,1427877.6565,1337935.5599,6070317.2377,1427877.5071,+193.444,+282.310,+149.400,-128.145,+74.061,+342.831,373.416,5,3,3,0,2.0909,-0.0317,2.0592,987.07,4.449
41820.0,FWD,1337935.7532,6070317.5197,1427877.6555,1337935.5599,6070317.2377,1427877.5071,+193.346,+282.014,+148.402,-128.113,+73.158,+342.305,372.743,5,3,3,0,2.0909,-0.0314,2.0595,1128.28,8.284
41850.0,BWD,1337935.6080,6070317.0556,1427877.4393,1337935.5599,6070317.2377,1427877.5071,+48.137,-182.112,-67.819,-86.206,-28.339,-178.456,200.203,5,7,4,0,2.0909,0.0915,2.1824,527.21,2.989
41880.0,BWD,1337935.6081,6070317.0560,1427877.4387,1337935.5599,6070317.2377,1427877.5071,+48.230,-181.664,-68.365,-86.201,-28.974,-178.134,200.004,5,7,4,0,2.0909,0.0914,2.1822,570.98,4.963
41910.0,FWD,1337935.7537,6070317.5209,1427877.6529,1337935.5599,6070317.2377,1427877.5071,+193.802,+283.179,+145.797,-128.308,+70.341,+342.922,372.836,5,3,3,0,2.0909,-0.0315,2.0594,942.28,4.553
41940.0,FWD,1337935.7535,6070317.5219,1427877.6518,1337935.5599,6070317.2377,1427877.5071,+193.632,+284.155,+144.674,-127.932,+69.041,+343.562,373.052,5,3,3,0,2.0909,-0.0316,2.0592,303.76,11.126
41970.0,BWD,1337935.6104,6070317.0565,1427877.4399,1337935.5599,6070317.2377,1427877.5071,+50.483,-181.166,-67.237,-88.294,-28.095,-176.933,199.726,5,7,4,0,2.0909,0.0903,2.1812,721.24,2.519
42000.0,FWD,1337935.7535,6070317.5227,1427877.6515,1337935.5599,6070317.2377,1427877.5071,+193.566,+285.039,+144.377,-127.677,+68.561,+344.322,373.577,5,3,3,0,2.0909,-0.0312,2.0597,651.68,4.438
42030.0,FWD,1337935.7536,6070317.5236,1427877.6509,1337935.5599,6070317.2377,1427877.5071,+193.709,+285.870,+143.832,-127.638,+67.840,+345.020,374.076,5,3,3,0,2.0909,-0.0307,2.0602,920.35,5.381
42060.0,FWD,1337935.7534,6070317.5243,1427877.6505,1337935.5599,6070317.2377,1427877.5071,+193.506,+286.590,+143.430,-127.285,+67.299,+345.572,374.367,5,3,3,0,2.0909,-0.0302,2.0607,1293.71,6.849
42090.0,BWD,1337935.6116,6070317.0564,1427877.4392,1337935.5599,6070317.2377,1427877.5071,+51.745,-181.315,-67.948,-89.559,-28.816,-176.971,200.424,5,7,4,0,2.0909,0.0884,2.1792,829.69,5.976
42120.0,BWD,1337935.6125,6070317.0562,1427877.4396,1337935.5599,6070317.2377,1427877.5071,+52.559,-181.529,-67.520,-90.400,-28.391,-176.907,200.684,5,7,4,0,2.0909,0.0879,2.1788,415.20,3.005
42150.0,FWD,1337935.7535,6070317.5247,1427877.6481,1337935.5599,6070317.2377,1427877.5071,+193.597,+287.038,+141.032,-127.278,+64.860,+345.477,373.846,5,3,3,0,2.0909,-0.0291,2.0617,918.20,4.445
42180.0,BWD,1337935.6124,6070317.0549,1427877.4399,1337935.5599,6070317.2377,1427877.5071,+52.549,-182.831,-67.161,-90.670,-27.754,-178.067,201.741,5,7,4,0,2.0909,0.0874,2.1782,827.69,3.655
42210.0,BWD,1337935.6119,6070317.0544,1427877.4397,1337935.5599,6070317.2377,1427877.5071,+51.977,-183.344,-67.430,-90.222,-27.876,-178.735,202.147,5,7,4,0,2.0909,0.0872,2.1780,955.17,0.764
42240.0,BWD,1337935.6119,6070317.0545,1427877.4397,1337935.5599,6070317.2377,1427877.5071,+52.011,-183.171,-67.438,-90.218,-27.924,-178.566,202.002,5,7,4,0,2.0909,0.0871,2.1780,835.73,3.721
42270.0,FWD,1337935.7531,6070317.5234,1427877.6467,1337935.5599,6070317.2377,1427877.5071,+193.219,+285.741,+139.572,-127.188,+63.741,+343.835,372.105,5,3,3,0,2.0909,-0.0281,2.0628,726.72,1.338
42300.0,FWD,1337935.7529,6070317.5224,1427877.6472,1337935.5599,6070317.2377,1427877.5071,+192.971,+284.700,+140.083,-127.169,+64.480,+342.908,371.369,5,3,3,0,2.0909,-0.0283,2.0625,672.21,6.656
42330.0,FWD,1337935.7525,6070317.5215,1427877.6482,1337935.5599,6070317.2377,1427877.5071,+192.631,+283.809,+141.083,-127.029,+65.667,+342.213,370.889,5,3,3,0,2.0909,-0.0286,2.0623,399.24,7.437
42360.0,FWD,1337935.7525,6070317.5212,1427877.6480,1337935.5599,6070317.2377,1427877.5071,+192.564,+283.546,+140.935,-127.020,+65.584,+341.916,370.597,5,3,3,0,2.0909,-0.0287,2.0621,1225.88,1.698
42390.0,FWD,1337935.7521,6070317.5207,1427877.6483,1337935.5599,6070317.2377,1427877.5071,+192.184,+283.028,+141.233,-126.761,+66.007,+341.411,370.117,5,3,3,0,2.0909,-0.0290,2.0619,983.58,3.690
42420.0,FWD,1337935.7520,6070317.5201,1427877.6474,1337935.5599,6070317.2377,1427877.5071,+192.130,+282.438,+140.268,-126.834,+65.199,+340.620,369.270,5,3,3,0,2.0909,-0.0289,2.0620,1021.05,8.388
42450.0,BWD,1337935.6091,6070317.0567,1427877.4347,1337935.5599,6070317.2377,1427877.5071,+49.223,-180.952,-72.419,-87.017,-33.129,-178.161,201.024,5,7,4,0,2.0909,0.0876,2.1784,891.71,4.721
42480.0,BWD,1337935.6083,6070317.0559,1427877.4350,1337935.5599,6070317.2377,1427877.5071,+48.436,-181.812,-72.140,-86.434,-32.630,-179.082,201.509,5,7,4,0,2.0909,0.0878,2.1786,732.05,3.536
42510.0,BWD,1337935.6082,6070317.0553,1427877.4348,1337935.5599,6070317.2377,1427877.5071,+48.266,-182.399,-72.263,-86.394,-32.612,-179.703,202.042,5,7,4,0,2.0909,0.0875,2.1783,825.89,2.751
42540.0,BWD,1337935.6076,6070317.0549,1427877.4347,1337935.5599,6070317.2377,1427877.5071,+47.725,-182.804,-72.436,-85.953,-32.665,-180.241,202.341,5,7,4,0,2.0909,0.0874,2.1782,1102.07,2.365
42570.0,FWD,1337935.7520,6070317.5210,1427877.6422,1337935.5599,6070317.2377,1427877.5071,+192.139,+283.279,+135.071,-126.663,+59.950,+340.251,367.979,5,3,3,0,2.0909,-0.0297,2.0611,1218.65,4.388
42600.0,FWD,1337935.7518,6070317.5217,1427877.6411,1337935.5599,6070317.2377,1427877.5071,+191.897,+283.962,+134.035,-126.279,+58.802,+340.617,368.000,5,3,3,0,2.0909,-0.0302,2.0606,492.76,10.248
42630.0,BWD,1337935.6086,6070317.0545,1427877.4334,1337935.5599,6070317.2377,1427877.5071,+48.723,-183.192,-73.671,-87.011,-33.832,-180.679,203.373,5,7,4,0,2.0909,0.0858,2.1767,1522.72,5.216
42660.0,FWD,1337935.7511,6070317.5219,1427877.6387,1337935.5599,6070317.2377,1427877.5071,+191.247,+284.182,+131.633,-125.597,+56.445,+340.149,366.963,5,3,3,0,2.0909,-0.0314,2.0594,467.73,8.768
42690.0,FWD,1337935.7509,6070317.5220,1427877.6378,1337935.5599,6070317.2377,1427877.5071,+190.962,+284.329,+130.704,-125.287,+55.521,+340.020,366.597,5,3,3,0,2.0909,-0.0317,2.0591,1091.91,5.582
42720.0,BWD,1337935.6111,6070317.0540,1427877.4332,1337935.5599,6070317.2377,1427877.5071,+51.188,-183.716,-73.887,-89.532,-34.047,-180.710,204.527,4,7,4,0,2.0909,0.0840,2.1748,726.27,3.697
42750.0,FWD,1337935.7506,6070317.5216,1427877.6347,1337935.5599,6070317.2377,1427877.5071,+190.688,+283.929,+127.597,-125.106,+52.595,+338.881,365.046,4,3,3,0,2.0909,-0.0323,2.0586,880.93,8.207
42780.0,FWD,1337935.7505,6070317.5214,1427877.6341,1337935.5599,6070317.2377,1427877.5071,+190.633,+283.711,+127.045,-125.099,+52.109,+338.538,364.655,4,3,3,0,2.0909,-0.0324,2.0585,992.69,2.980
42810.0,FWD,1337935.7502,6070317.5213,1427877.6332,1337935.5599,6070317.2377,1427877.5071,+190.343,+283.554,+126.120,-124.850,+51.256,+338.119,364.060,4,3,3,0,2.0909,-0.0327,2.0581,602.72,4.949
42840.0,FWD,1337935.7502,6070317.5211,1427877.6327,1337935.5599,6070317.2377,1427877.5071,+190.268,+283.380,+125.571,-124.814,+50.763,+337.815,363.695,4,3,3,0,2.0909,-0.0326,2.0582,807.15,3.914
42870.0,BWD,1337935.6121,6070317.0511,1427877.4350,1337935.5599,6070317.2377,1427877.5071,+52.222,-186.615,-72.072,-91.165,-31.691,-182.842,206.753,4,7,4,0,2.0909,0.0828,2.1737,954.60,3.454
42900.0,FWD,1337935.7500,6070317.5201,1427877.6325,1337935.5599,6070317.2377,1427877.5071,+190.068,+282.442,+125.416,-124.820,+50.828,+336.845,362.806,4,3,3,0,2.0909,-0.0330,2.0579,804.44,1.805
42930.0,FWD,1337935.7498,6070317.5203,1427877.6324,1337935.5599,6070317.2377,1427877.5071,+189.893,+282.581,+125.331,-124.619,+50.722,+336.922,362.794,4,3,3,0,2.0909,-0.0330,2.0579,758.77,1.802
42960.0,FWD,1337935.7500,6070317.5200,1427877.6313,1337935.5599,6070317.2377,1427877.5071,+190.118,+282.271,+124.196,-124.906,+49.675,+336.418,362.279,4,3,3,0,2.0909,-0.0331,2.0578,1121.82,6.005
42990.0,BWD,1337935.6111,6070317.0492,1427877.4346,1337935.5599,6070317.2377,1427877.5071,+51.219,-188.544,-72.545,-90.601,-31.678,-184.995,208.411,4,7,4,0,2.0909,0.0823,2.1732,942.80,4.858
43020.0,BWD,1337935.6104,6070317.0484,1427877.4349,1337935.5599,6070317.2377,1427877.5071,+50.510,-189.277,-72.237,-90.066,-31.182,-185.771,208.794,4,7,4,0,2.0909,0.0826,2.1734,628.82,1.645
43050.0,BWD,1337935.6104,6070317.0483,1427877.4346,1337935.5599,6070317.2377,1427877.5071,+50.531,-189.400,-72.463,-90.113,-31.377,-185.935,208.989,4,7,4,0,2.0909,0.0824,2.1733,514.96,4.474
43080.0,FWD,1337935.7503,6070317.5184,1427877.6281,1337935.5599,6070317.2377,1427877.5071,+190.394,+280.712,+120.994,-125.511,+46.884,+334.271,360.123,4,3,3,0,2.0909,-0.0340,2.0569,605.01,8.844
43110.0,FWD,1337935.7501,6070317.5183,1427877.6277,1337935.5599,6070317.2377,1427877.5071,+190.195,+280.648,+120.559,-125.330,+46.484,+334.071,359.822,4,3,3,0,2.0909,-0.0342,2.0567,463.72,2.809
43140.0,FWD,1337935.7502,6070317.5187,1427877.6270,1337935.5599,6070317.2377,1427877.5071,+190.295,+281.046,+119.896,-125.342,+45.745,+334.321,359.964,4,3,3,0,2.0909,-0.0339,2.0570,601.99,5.576
43170.0,FWD,1337935.7501,6070317.5184,1427877.6265,1337935.5599,6070317.2377,1427877.5071,+190.239,+280.741,+119.392,-125.353,+45.325,+333.906,359.529,4,3,3,0,2.0909,-0.0341,2.0567,547.02,2.967
43200.0,BWD,1337935.6074,6070317.0424,1427877.4375,1337935.5599,6070317.2377,1427877.5071,+47.504,-195.339,-69.643,-88.435,-27.176,-191.585,212.754,4,7,4,0,2.0909,0.0827,2.1736,1248.73,5.449
43230.0,BWD,1337935.6073,6070317.0419,1427877.4384,1337935.5599,6070317.2377,1427877.5071,+47.399,-195.755,-68.715,-88.423,-26.175,-191.794,212.811,4,7,4,0,2.0909,0.0829,2.1737,550.27,2.048
43260.0,BWD,1337935.6074,6070317.0417,1427877.4382,1337935.5599,6070317.2377,1427877.5071,+47.453,-195.979,-68.879,-88.524,-26.288,-192.033,213.082,4,7,4,0,2.0909,0.0827,2.1736,236.53,2.910
43290.0,BWD,1337935.6074,6070317.0414,1427877.4380,1337935.5599,6070317.2377,1427877.5071,+47.477,-196.346,-69.120,-88.626,-26.443,-192.431,213.502,4,7,4,0,2.0909,0.0825,2.1733,701.18,1.431
43320.0,BWD,1337935.6075,6070317.0415,1427877.4378,1337935.5599,6070317.2377,1427877.5071,+47.640,-196.237,-69.261,-88.762,-26.613,-192.324,213.484,4,7,4,0,2.0909,0.0824,2.1733,536.93,2.823
43350.0,BWD,1337935.6079,6070317.0418,1427877.4376,1337935.5599,6070317.2377,1427877.5071,+47.994,-195.917,-69.514,-89.038,-26.946,-192.003,213.352,4,7,4,0,2.0909,0.0822,2.1731,302.67,5.030
43380.0,BWD,1337935.6087,6070317.0421,1427877.4376,1337935.5599,6070317.2377,1427877.5071,+48.844,-195.563,-69.545,-89.792,-27.096,-191.495,213.230,4,7,4,0,2.0909,0.0819,2.1727,353.58,7.591
43410.0,FWD,1337935.7472,6070317.5176,1427877.6260,1337935.5599,6070317.2377,1427877.5071,+187.298,+279.856,+118.944,-122.672,+45.225,+332.346,357.138,4,3,3,0,2.0909,-0.0393,2.0516,389.73,8.700
43440.0,FWD,1337935.7470,6070317.5178,1427877.6260,1337935.5599,6070317.2377,1427877.5071,+187.075,+280.142,+118.912,-122.392,+45.143,+332.564,357.235,4,3,3,0,2.0909,-0.0400,2.0508,830.21,8.535
43470.0,FWD,1337935.7466,6070317.5184,1427877.6263,1337935.5599,6070317.2377,1427877.5071,+186.655,+280.713,+119.247,-121.859,+45.363,+333.095,357.575,4,3,3,0,2.0909,-0.0406,2.0503,608.11,9.664
43500.0,BWD,1337935.6158,6070317.0441,1427877.4369,1337935.5599,6070317.2377,1427877.5071,+55.885,-193.550,-70.242,-96.235,-28.559,-188.260,213.351,4,7,4,0,2.0909,0.0785,2.1694,647.57,3.603
43530.0,FWD,1337935.7469,6070317.5180,1427877.6254,1337935.5599,6070317.2377,1427877.5071,+187.000,+280.293,+118.253,-122.287,+44.471,+332.544,357.095,4,3,3,0,2.0909,-0.0409,2.0500,291.68,2.625
43560.0,FWD,1337935.7469,6070317.5179,1427877.6254,1337935.5599,6070317.2377,1427877.5071,+186.965,+280.235,+118.330,-122.265,+44.560,+332.498,357.057,4,3,3,0,2.0909,-0.0407,2.0502,543.28,1.724
43590.0,FWD,1337935.7469,6070317.5179,1427877.6248,1337935.5599,6070317.2377,1427877.5071,+186.990,+280.229,+117.692,-122.290,+43.938,+332.354,356.854,4,3,3,0,2.0909,-0.0409,2.0500,398.58,3.482
43620.0,BWD,1337935.6192,6070317.0438,1427877.4373,1337935.5599,6070317.2377,1427877.5071,+59.286,-193.906,-69.787,-99.633,-28.202,-187.784,214.441,4,7,4,0,2.0909,0.0766,2.1675,703.33,5.271
43650.0,BWD,1337935.6194,6070317.0431,1427877.4377,1337935.5599,6070317.2377,1427877.5071,+59.477,-194.630,-69.433,-99.975,-27.708,-188.353,215.034,4,7,4,0,2.0909,0.0764,2.1672,528.13,12.351
43680.0,FWD,1337935.7477,6070317.5176,1427877.6228,1337935.5599,6070317.2377,1427877.5071,+187.822,+279.856,+115.654,-123.183,+41.995,+331.714,356.332,4,3,3,0,2.0909,-0.0387,2.0522,685.44,8.672
43710.0,FWD,1337935.7478,6070317.5171,1427877.6219,1337935.5599,6070317.2377,1427877.5071,+187.948,+279.441,+114.762,-123.395,+41.211,+331.145,355.784,4,3,3,0,2.0909,-0.0386,2.0522,782.76,6.724
43740.0,FWD,1337935.7481,6070317.5168,1427877.6216,1337935.5599,6070317.2377,1427877.5071,+188.193,+279.126,+114.481,-123.703,+40.995,+330.834,355.575,4,3,3,0,2.0909,-0.0384,2.0525,101.95,4.756
43770.0,FWD,1337935.7487,6070317.5166,1427877.6203,1337935.5599,6070317.2377,1427877.5071,+188.841,+278.860,+113.213,-124.393,+39.786,+330.431,355.305,4,3,3,0,2.0909,-0.0379,2.0529,676.74,10.416
43800.0,BWD,1337935.6160,6070317.0340,1427877.4423,1337935.5599,6070317.2377,1427877.5071,+56.110,-203.713,-64.830,-98.642,-21.061,-196.664,221.021,4,7,4,0,2.0909,0.0762,2.1671,745.45,5.534
43830.0,FWD,1337935.7487,6070317.5159,1427877.6208,1337935.5599,6070317.2377,1427877.5071,+188.755,+278.162,+113.675,-124.459,+40.394,+329.853,354.859,4,3,3,0,2.0909,-0.0391,2.0518,647.84,2.847
43860.0,BWD,1337935.6172,6070317.0337,1427877.4428,1337935.5599,6070317.2377,1427877.5071,+57.338,-203.988,-64.343,-99.901,-20.586,-196.557,221.447,4,7,4,0,2.0909,0.0756,2.1664,977.99,5.665
43890.0,FWD,1337935.7483,6070317.5153,1427877.6222,1337935.5599,6070317.2377,1427877.5071,+188.352,+277.614,+115.062,-124.184,+41.885,+329.559,354.662,4,3,3,0,2.0909,-0.0398,2.0511,353.23,3.320
43920.0,FWD,1337935.7482,6070317.5153,1427877.6225,1337935.5599,6070317.2377,1427877.5071,+188.270,+277.568,+115.368,-124.113,+42.198,+329.567,354.682,4,3,3,0,2.0909,-0.0402,2.0507,525.55,4.463
43950.0,BWD,1337935.6192,6070317.0336,1427877.4420,1337935.5599,6070317.2377,1427877.5071,+59.313,-204.108,-65.073,-101.855,-21.366,-196.422,222.289,4,7,4,0,2.0909,0.0744,2.1653,667.00,4.380
43980.0,BWD,1337935.6199,6070317.0343,1427877.4419,1337935.5599,6070317.2377,1427877.5071,+60.004,-203.375,-65.241,-102.372,-21.725,-195.617,221.852,4,7,4,0,2.0909,0.0742,2.1651,961.65,6.753
44010.0,FWD,1337935.7470,6070317.5144,1427877.6244,1337935.5599,6070317.2377,1427877.5071,+187.125,+276.734,+117.339,-123.174,+44.357,+328.978,354.071,4,3,3,0,2.0909,-0.0412,2.0497,1388.50,4.648
