SOD,nGPS,nGal,NL_count,WL_count,n_sats,GPS_NE_frac,gal_sig_scale,Gal_leverage,sigma_U_comb_mm,sigma_U_GPS_mm,ISB_m,P_ISB_m2,ISB_observable,ZWD_m,P_ZWD_m2,corr_U_ZWD,corr_mean_60ep,Q_ZWD_m2s,decorr_active,trace_P_pos_m2,nml_sc_gps,nml_sc_gal
76080.0,9,4,0,5,13,0.6463,1.0000,80.598,16.11,1298.61,+1.426320,0.003605,1,0.120888,0.00003470,-0.0414,0.0356,2.500e-09,0,0.001112,1.0000,1.0000
76140.0,9,4,0,5,13,0.6479,1.0000,80.894,16.13,1304.79,+1.418485,0.003623,1,0.120890,0.00003480,-0.0414,0.0359,2.500e-09,0,0.001113,1.0000,1.0000
76200.0,9,4,0,5,13,0.9680,1.0000,84.172,16.14,1358.93,+1.415092,0.003629,1,0.120880,0.00003489,-0.0414,0.0361,2.500e-09,0,0.001113,1.0000,1.0000
76260.0,9,4,0,5,13,0.6512,1.0000,81.369,16.16,1315.05,+1.412706,0.003644,1,0.120911,0.00003498,-0.0414,0.0363,2.500e-09,0,0.001113,1.0050,0.9950
76320.0,9,3,0,5,12,0.9644,1.0000,39.779,16.18,643.53,+1.407428,0.003650,1,0.120979,0.00003507,-0.0414,0.0365,2.500e-09,0,0.001112,1.0000,1.0000
76380.0,8,3,0,5,11,0.7630,1.0000,125.894,16.19,2038.58,+1.405547,0.003660,1,0.121045,0.00003515,-0.0417,0.0367,2.500e-09,0,0.001111,1.0000,1.0000
76440.0,8,3,0,5,11,0.6574,1.0000,99.486,16.21,1612.63,+1.405855,0.003673,1,0.121117,0.00003524,-0.0417,0.0370,2.500e-09,0,0.001111,1.0050,0.9950
76500.0,8,3,0,5,11,0.8030,1.0000,58.092,16.22,942.25,+1.407884,0.003578,1,0.121107,0.00003532,-0.0421,0.0372,2.500e-09,0,0.001105,1.0000,1.0000
76560.0,8,3,0,5,11,0.8629,1.0000,128.311,16.24,2083.16,+1.411822,0.003571,1,0.121097,0.00003541,-0.0422,0.0374,2.500e-09,0,0.001105,1.0000,1.0000
76620.0,8,3,0,5,11,0.3837,1.0000,33.550,16.25,545.16,+1.405803,0.003468,1,0.121040,0.00003549,-0.0424,0.0376,2.500e-09,0,0.001102,1.0000,1.0000
76680.0,8,3,0,5,11,0.6634,1.0000,104.459,16.26,1698.98,+1.405467,0.003453,1,0.121050,0.00003558,-0.0424,0.0378,2.500e-09,0,0.001101,1.0050,0.9950
76740.0,8,3,0,5,11,0.5268,1.0000,65.759,16.28,1070.31,+1.404155,0.003425,1,0.121084,0.00003565,-0.0430,0.0380,2.500e-09,0,0.001099,1.0000,1.0000
76800.0,8,3,0,5,11,0.4527,1.0000,128.612,16.29,2094.99,+1.398475,0.003386,1,0.121071,0.00003573,-0.0433,0.0382,2.500e-09,0,0.001098,1.0000,1.0000
76860.0,8,3,0,5,11,0.5491,1.0000,128.077,16.30,2088.30,+1.399000,0.003395,1,0.121050,0.00003581,-0.0433,0.0385,2.500e-09,0,0.001098,1.0049,0.9951
76920.0,7,3,0,5,10,0.6771,1.0000,141.282,16.32,2305.88,+1.393318,0.003411,1,0.121080,0.00003590,-0.0434,0.0387,2.500e-09,0,0.001098,1.0097,0.9903
76980.0,7,3,0,5,10,0.5383,1.0000,204.928,16.34,3348.14,+1.392920,0.003437,1,0.121083,0.00003599,-0.0433,0.0389,2.500e-09,0,0.001098,1.0142,0.9858
77040.0,7,3,0,5,10,0.5344,1.0000,207.688,16.36,3396.79,+1.392596,0.003465,1,0.121073,0.00003608,-0.0433,0.0391,2.500e-09,0,0.001099,1.0185,0.9815
77100.0,7,3,0,5,10,0.9675,1.0000,134.859,16.37,2207.77,+1.391128,0.003484,1,0.121024,0.00003616,-0.0434,0.0393,2.500e-09,0,0.001099,1.0000,1.0000
77160.0,7,3,0,5,10,0.6909,1.0000,145.690,16.39,2387.48,+1.390050,0.003505,1,0.121000,0.00003625,-0.0434,0.0394,2.500e-09,0,0.001099,1.0050,0.9950
77220.0,8,3,0,5,11,0.5496,1.0000,143.095,16.40,2347.37,+1.390723,0.003530,1,0.121021,0.00003633,-0.0433,0.0396,2.500e-09,0,0.001099,1.0098,0.9902
77280.0,8,3,0,5,11,0.5436,1.0000,156.147,16.42,2564.13,+1.391819,0.003555,1,0.121075,0.00003642,-0.0433,0.0398,2.500e-09,0,0.001100,1.0143,0.9857
77340.0,7,3,0,5,10,0.5377,1.0000,212.694,16.44,3496.34,+1.390632,0.003580,1,0.121062,0.00003650,-0.0433,0.0400,2.500e-09,0,0.001100,1.0185,0.9815
77400.0,7,3,0,5,10,0.5341,1.0000,213.844,16.46,3518.89,+1.392253,0.003603,1,0.121037,0.00003659,-0.0432,0.0401,2.500e-09,0,0.001100,1.0226,0.9774
77460.0,7,3,0,5,10,0.9705,1.0000,165.648,16.47,2728.37,+1.390061,0.003612,1,0.121078,0.00003667,-0.0433,0.0403,2.500e-09,0,0.001100,1.0000,1.0000
77520.0,7,3,0,5,10,0.4363,1.0000,166.153,16.48,2739.01,+1.389628,0.003538,1,0.121119,0.00003676,-0.0434,0.0405,2.500e-09,0,0.001099,1.0000,1.0000
77580.0,7,3,0,5,10,0.5550,1.0000,209.669,16.50,3459.67,+1.387179,0.003533,1,0.121152,0.00003684,-0.0434,0.0406,2.500e-09,0,0.001099,1.0050,0.9950
77640.0,7,3,0,5,10,0.5509,1.0000,210.314,16.52,3473.77,+1.385172,0.003545,1,0.121186,0.00003693,-0.0434,0.0407,2.500e-09,0,0.001099,1.0098,0.9902
77700.0,7,3,0,4,10,0.5581,1.0000,199.039,16.53,3290.95,+1.384500,0.003565,1,0.121171,0.00003701,-0.0433,0.0409,2.500e-09,0,0.001099,1.0143,0.9857
77760.0,7,3,0,4,10,0.5436,1.0000,211.107,16.55,3494.12,+1.383203,0.003589,1,0.121162,0.00003710,-0.0432,0.0410,2.500e-09,0,0.001100,1.0185,0.9815
77820.0,7,3,0,4,10,0.4096,1.0000,158.486,16.57,2625.52,+1.379210,0.003552,1,0.121133,0.00003718,-0.0433,0.0411,2.500e-09,0,0.001100,1.0000,1.0000
77880.0,7,3,0,5,10,0.9505,1.0000,172.502,16.58,2860.25,+1.374026,0.003542,1,0.121110,0.00003726,-0.0434,0.0412,2.500e-09,0,0.001099,1.0000,1.0000
77940.0,7,3,0,5,10,0.5609,1.0000,206.036,16.60,3419.56,+1.374838,0.003555,1,0.121118,0.00003735,-0.0434,0.0413,2.500e-09,0,0.001099,1.0050,0.9950
78000.0,8,3,0,5,11,0.5709,1.0000,175.518,16.61,2915.95,+1.372020,0.003574,1,0.121166,0.00003743,-0.0433,0.0415,2.500e-09,0,0.001100,1.0098,0.9902
78060.0,8,3,0,5,11,0.8970,1.0000,103.457,16.63,1720.49,+1.370017,0.003590,1,0.121146,0.00003751,-0.0433,0.0416,2.500e-09,0,0.001100,1.0000,1.0000
78120.0,8,3,0,5,11,0.3515,1.0000,155.076,16.65,2581.49,+1.373417,0.003590,1,0.121178,0.00003760,-0.0432,0.0417,2.500e-09,0,0.001099,1.0050,0.9950
78180.0,8,3,0,5,11,0.5653,1.0000,189.216,16.66,3153.02,+1.374994,0.003604,1,0.121153,0.00003768,-0.0432,0.0418,2.500e-09,0,0.001099,1.0098,0.9902
78240.0,8,3,0,5,11,0.5622,1.0000,191.314,16.68,3191.20,+1.374749,0.003623,1,0.121183,0.00003776,-0.0431,0.0419,2.500e-09,0,0.001100,1.0143,0.9857
78300.0,8,3,0,5,11,0.2315,1.0000,161.067,16.69,2688.69,+1.373715,0.003536,1,0.121163,0.00003784,-0.0433,0.0420,2.500e-09,0,0.001093,1.0000,1.0000
78360.0,8,3,0,5,11,0.5750,1.0000,191.552,16.71,3200.52,+1.371061,0.003541,1,0.121156,0.00003792,-0.0434,0.0421,2.500e-09,0,0.001093,0.9950,1.0050
78420.0,8,3,0,5,11,0.5816,1.0000,191.442,16.72,3201.76,+1.369427,0.003556,1,0.121165,0.00003800,-0.0434,0.0422,2.500e-09,0,0.001093,0.9902,1.0098
78480.0,8,3,0,5,11,0.5358,1.0000,129.483,16.74,2167.32,+1.367431,0.003463,1,0.121122,0.00003808,-0.0435,0.0422,2.500e-09,0,0.001089,1.0000,1.0000
78540.0,8,3,0,5,11,0.6067,1.0000,174.925,16.75,2930.69,+1.364995,0.003470,1,0.121133,0.00003816,-0.0435,0.0423,2.500e-09,0,0.001088,0.9953,1.0047
78600.0,8,3,0,5,11,0.1787,1.0000,188.047,16.77,3153.42,+1.362760,0.003459,1,0.121142,0.00003824,-0.0435,0.0424,2.500e-09,0,0.001088,1.0000,1.0000
78660.0,8,3,0,5,11,0.2258,1.0000,192.648,16.78,3233.48,+1.362516,0.003466,1,0.121125,0.00003832,-0.0436,0.0424,2.500e-09,0,0.001088,1.0000,1.0000
78720.0,8,3,0,5,11,0.2812,1.0000,197.817,16.79,3321.92,+1.360369,0.003416,1,0.121094,0.00003838,-0.0442,0.0425,2.500e-09,0,0.001086,1.0000,1.0000
78780.0,8,3,0,5,11,0.5747,1.0000,176.997,16.81,2974.70,+1.358921,0.003403,1,0.121074,0.00003845,-0.0444,0.0426,2.500e-09,0,0.001085,1.0000,1.0000
78840.0,8,3,0,5,11,0.5907,1.0000,196.306,16.82,3302.19,+1.358389,0.003414,1,0.121083,0.00003853,-0.0445,0.0426,2.500e-09,0,0.001085,0.9950,1.0050
78900.0,8,3,0,5,11,0.9924,1.0000,46.151,16.83,776.89,+1.359507,0.003408,1,0.121130,0.00003860,-0.0447,0.0427,2.500e-09,0,0.001083,1.0000,1.0000
78960.0,8,3,0,5,11,0.5495,1.0000,116.984,16.85,1970.76,+1.359440,0.003397,1,0.121108,0.00003868,-0.0450,0.0428,2.500e-09,0,0.001081,1.0000,1.0000
79020.0,8,3,0,5,11,0.5977,1.0000,197.324,16.86,3327.12,+1.358713,0.003408,1,0.121108,0.00003875,-0.0450,0.0429,2.500e-09,0,0.001081,1.0050,0.9950
79080.0,8,3,0,5,11,0.8177,1.0000,241.084,16.88,4068.70,+1.358573,0.003427,1,0.121105,0.00003883,-0.0450,0.0429,2.500e-09,0,0.001082,1.0098,0.9902
79140.0,8,3,0,5,11,0.7000,1.0000,168.692,16.89,2849.61,+1.358447,0.003448,1,0.121098,0.00003891,-0.0450,0.0430,2.500e-09,0,0.001082,1.0143,0.9857
79200.0,8,3,0,5,11,0.6973,1.0000,171.354,16.91,2897.30,+1.358367,0.003470,1,0.121105,0.00003899,-0.0450,0.0430,2.500e-09,0,0.001082,1.0185,0.9815
79260.0,8,3,0,5,11,0.6948,1.0000,174.008,16.92,2944.95,+1.356382,0.003492,1,0.121150,0.00003906,-0.0450,0.0431,2.500e-09,0,0.001082,1.0226,0.9774
79320.0,9,3,0,5,12,0.6368,1.0000,150.727,16.94,2553.28,+1.355950,0.003487,1,0.121189,0.00003914,-0.0450,0.0432,2.500e-09,0,0.001081,1.0000,1.0000
79380.0,9,3,0,5,12,0.7127,1.0000,99.730,16.96,1690.97,+1.352174,0.003501,1,0.121214,0.00003922,-0.0450,0.0432,2.500e-09,0,0.001081,1.0050,0.9950
79440.0,9,3,0,5,12,0.4031,1.0000,140.740,16.97,2388.23,+1.351163,0.003475,1,0.121182,0.00003929,-0.0452,0.0433,2.500e-09,0,0.001081,1.0000,1.0000
79500.0,9,3,0,5,12,0.4142,1.0000,147.485,16.98,2504.61,+1.354455,0.003453,1,0.121175,0.00003936,-0.0454,0.0433,2.500e-09,0,0.001080,1.0000,1.0000
79560.0,9,3,0,5,12,0.7533,1.0000,129.285,17.00,2197.44,+1.355881,0.003458,1,0.121150,0.00003943,-0.0455,0.0434,2.500e-09,0,0.001080,1.0050,0.9950
79620.0,9,3,0,5,12,0.7138,1.0000,103.514,17.01,1760.98,+1.352282,0.003471,1,0.121140,0.00003950,-0.0455,0.0435,2.500e-09,0,0.001081,1.0098,0.9902
79680.0,9,3,0,5,12,0.9394,1.0000,155.777,17.03,2652.44,+1.349806,0.003491,1,0.121100,0.00003958,-0.0456,0.0436,2.500e-09,0,0.001081,1.0000,1.0000
79740.0,9,3,0,5,12,0.7205,1.0000,110.988,17.04,1891.54,+1.347559,0.003510,1,0.121134,0.00003965,-0.0456,0.0436,2.500e-09,0,0.001081,1.0050,0.9950
79800.0,9,3,0,5,12,0.7179,1.0000,115.884,17.06,1976.77,+1.349798,0.003530,1,0.121168,0.00003972,-0.0456,0.0437,2.500e-09,0,0.001082,1.0098,0.9902
79860.0,9,3,0,5,12,0.7154,1.0000,121.018,17.07,2066.21,+1.349815,0.003550,1,0.121203,0.00003980,-0.0456,0.0438,2.500e-09,0,0.001082,1.0143,0.9857
79920.0,9,3,0,5,12,0.7132,1.0000,126.395,17.09,2159.95,+1.350028,0.003570,1,0.121176,0.00003987,-0.0456,0.0438,2.500e-09,0,0.001082,1.0185,0.9815
79980.0,9,3,0,5,12,0.6054,1.0000,105.592,17.09,1804.88,+1.350617,0.003483,1,0.121187,0.00003992,-0.0465,0.0439,2.500e-09,0,0.001079,1.0000,1.0000
80040.0,9,3,0,5,12,0.7277,1.0000,134.938,17.10,2308.11,+1.355347,0.003480,1,0.121259,0.00003999,-0.0468,0.0440,2.500e-09,0,0.001078,1.0050,0.9950
80100.0,9,3,0,5,12,0.8287,1.0000,182.092,17.12,3117.18,+1.353890,0.003491,1,0.121189,0.00004006,-0.0469,0.0441,2.500e-09,0,0.001078,1.0098,0.9902
80160.0,9,3,0,5,12,0.7524,1.0000,157.747,17.13,2702.72,+1.353568,0.003508,1,0.121195,0.00004013,-0.0470,0.0442,2.500e-09,0,0.001078,1.0143,0.9857
80220.0,9,3,0,5,12,0.7211,1.0000,154.016,17.15,2641.09,+1.350665,0.003527,1,0.121241,0.00004020,-0.0471,0.0442,2.500e-09,0,0.001079,1.0185,0.9815
80280.0,9,3,0,5,12,0.7194,1.0000,160.769,17.16,2759.32,+1.350246,0.003548,1,0.121328,0.00004027,-0.0471,0.0443,2.500e-09,0,0.001079,1.0226,0.9774
80340.0,9,3,0,5,12,0.7179,1.0000,167.683,17.18,2880.52,+1.348630,0.003567,1,0.121328,0.00004034,-0.0472,0.0444,2.500e-09,0,0.001079,1.0265,0.9735
80400.0,9,3,0,5,12,0.1804,1.0000,179.270,17.19,3081.24,+1.342303,0.003518,1,0.121344,0.00004039,-0.0478,0.0445,2.500e-09,0,0.001079,1.0000,1.0000
80460.0,9,3,0,5,12,0.7393,1.0000,176.606,17.20,3037.98,+1.345172,0.003526,1,0.121305,0.00004045,-0.0479,0.0445,2.500e-09,0,0.001079,1.0000,1.0000
80520.0,9,3,0,5,12,0.7412,1.0000,182.975,17.22,3150.21,+1.347741,0.003542,1,0.121306,0.00004052,-0.0480,0.0446,2.500e-09,0,0.001079,1.0000,1.0000
80580.0,9,3,0,5,12,0.7150,1.0000,192.067,17.23,3309.36,+1.344549,0.003425,1,0.121347,0.00004058,-0.0483,0.0447,2.500e-09,0,0.001075,1.0000,1.0000
80640.0,9,3,0,5,12,0.9388,1.0000,141.347,17.24,2437.29,+1.340572,0.003427,1,0.121348,0.00004064,-0.0485,0.0448,2.500e-09,0,0.001075,1.0000,1.0000
80700.0,9,3,0,5,12,0.9877,1.0000,136.033,17.25,2346.74,+1.337632,0.003437,1,0.121364,0.00004069,-0.0492,0.0449,2.500e-09,0,0.001074,1.0000,1.0000
80760.0,9,3,0,5,12,0.7498,1.0000,199.487,17.26,3443.95,+1.339097,0.003456,1,0.121401,0.00004075,-0.0495,0.0450,2.500e-09,0,0.001074,1.0050,0.9950
80820.0,9,3,0,5,12,0.7471,1.0000,215.285,17.28,3719.63,+1.342537,0.003478,1,0.121362,0.00004081,-0.0497,0.0451,2.500e-09,0,0.001074,1.0098,0.9902
80880.0,10,3,0,5,13,0.7456,1.0000,110.834,17.29,1916.54,+1.343998,0.003501,1,0.121322,0.00004088,-0.0498,0.0452,2.500e-09,0,0.001075,1.0143,0.9857
80940.0,10,3,0,5,13,0.9182,1.0000,178.402,17.31,3087.46,+1.341069,0.003524,1,0.121320,0.00004094,-0.0500,0.0453,2.500e-09,0,0.001075,1.0000,1.0000
81000.0,10,3,0,5,13,0.7572,1.0000,111.606,17.32,1933.08,+1.338137,0.003546,1,0.121344,0.00004100,-0.0501,0.0454,2.500e-09,0,0.001076,1.0050,0.9950
81060.0,10,3,0,5,13,0.7557,1.0000,113.146,17.33,1961.39,+1.338925,0.003568,1,0.121320,0.00004107,-0.0502,0.0455,2.500e-09,0,0.001076,1.0098,0.9902
81120.0,9,3,0,5,12,0.7544,1.0000,244.013,17.35,4233.51,+1.338970,0.003589,1,0.121302,0.00004113,-0.0503,0.0457,2.500e-09,0,0.001076,1.0143,0.9857
81180.0,9,3,0,5,12,0.7533,1.0000,250.197,17.36,4344.44,+1.337595,0.003609,1,0.121288,0.00004119,-0.0504,0.0458,2.500e-09,0,0.001077,1.0185,0.9815
81240.0,9,3,0,5,12,0.7525,1.0000,256.279,17.38,4453.77,+1.339046,0.003629,1,0.121281,0.00004126,-0.0505,0.0459,2.500e-09,0,0.001077,1.0226,0.9774
81300.0,9,3,0,5,12,0.3177,1.0000,327.816,17.39,5700.65,+1.338112,0.003567,1,0.121224,0.00004129,-0.0511,0.0460,2.500e-09,0,0.001077,1.0000,1.0000
81360.0,9,3,0,5,12,0.7707,1.0000,261.457,17.40,4550.37,+1.337484,0.003572,1,0.121258,0.00004135,-0.0513,0.0462,2.500e-09,0,0.001077,1.0050,0.9950
81420.0,10,3,0,5,13,0.8015,1.0000,195.005,17.41,3395.63,+1.335733,0.003499,1,0.121224,0.00004139,-0.0520,0.0463,2.500e-09,0,0.001075,1.0000,1.0000
81480.0,10,3,0,5,13,0.8038,1.0000,164.451,17.43,2865.91,+1.338465,0.003510,1,0.121183,0.00004145,-0.0521,0.0464,2.500e-09,0,0.001075,1.0050,0.9950
81540.0,10,3,0,5,13,0.3997,1.0000,223.016,17.44,3889.69,+1.337805,0.003515,1,0.121205,0.00004151,-0.0523,0.0466,2.500e-09,0,0.001074,1.0098,0.9902
81600.0,10,3,0,5,13,0.7738,1.0000,125.579,17.46,2192.04,+1.341213,0.003530,1,0.121228,0.00004157,-0.0524,0.0467,2.500e-09,0,0.001074,1.0143,0.9857
81660.0,10,3,0,5,13,0.9619,1.0000,195.520,17.47,3415.44,+1.339846,0.003548,1,0.121102,0.00004162,-0.0527,0.0469,2.500e-09,0,0.001075,1.0000,1.0000
81720.0,10,3,0,5,13,0.4782,1.0000,226.033,17.48,3951.43,+1.344220,0.003511,1,0.121135,0.00004167,-0.0530,0.0471,2.500e-09,0,0.001074,1.0000,1.0000
81780.0,10,3,0,5,13,0.9625,1.0000,234.888,17.50,4109.45,+1.344826,0.003515,1,0.121181,0.00004173,-0.0531,0.0472,2.500e-09,0,0.001074,1.0000,1.0000
81840.0,10,3,0,5,13,0.7145,1.0000,117.899,17.51,2064.41,+1.345323,0.003535,1,0.121233,0.00004179,-0.0532,0.0474,2.500e-09,0,0.001075,1.0050,0.9950
81900.0,10,3,0,5,13,0.9153,1.0000,184.559,17.52,3232.79,+1.344405,0.003524,1,0.121190,0.00004183,-0.0540,0.0476,2.500e-09,0,0.001074,1.0000,1.0000
81960.0,9,3,0,5,12,0.7192,1.0000,177.584,17.53,3112.97,+1.345204,0.003544,1,0.121124,0.00004189,-0.0542,0.0478,2.500e-09,0,0.001075,1.0050,0.9950
82020.0,10,3,0,5,13,0.7203,1.0000,184.510,17.54,3236.93,+1.343559,0.003568,1,0.121159,0.00004194,-0.0544,0.0479,2.500e-09,0,0.001075,1.0098,0.9902
82080.0,10,3,0,5,13,0.7202,1.0000,191.869,17.56,3368.77,+1.344562,0.003593,1,0.121149,0.00004200,-0.0545,0.0481,2.500e-09,0,0.001076,1.0143,0.9857
82140.0,10,3,0,5,13,0.9936,1.0000,172.975,17.57,3038.66,+1.343051,0.003609,1,0.121148,0.00004205,-0.0550,0.0483,2.500e-09,0,0.001075,1.0000,1.0000
82200.0,10,3,0,5,13,0.9929,1.0000,91.035,17.58,1600.08,+1.341121,0.003624,1,0.121128,0.00004208,-0.0557,0.0485,2.500e-09,0,0.001075,1.0000,1.0000
82260.0,10,3,0,5,13,0.9323,1.0000,236.145,17.59,4153.52,+1.340971,0.003645,1,0.121083,0.00004213,-0.0560,0.0487,2.500e-09,0,0.001075,1.0000,1.0000
82320.0,10,3,0,5,13,0.9842,1.0000,229.185,17.60,4033.78,+1.340072,0.003662,1,0.121001,0.00004218,-0.0563,0.0489,2.500e-09,0,0.001075,1.0000,1.0000
82380.0,8,3,0,5,11,0.9824,1.0000,253.610,17.61,4466.68,+1.339742,0.003679,1,0.120988,0.00004223,-0.0566,0.0491,2.500e-09,0,0.001075,1.0000,1.0000
82440.0,9,3,0,5,12,0.7500,1.0000,172.823,17.63,3046.25,+1.338639,0.003701,1,0.120967,0.00004229,-0.0567,0.0493,2.500e-09,0,0.001075,1.0050,0.9950
82500.0,8,3,0,5,11,0.7498,1.0000,244.914,17.64,4320.51,+1.339226,0.003723,1,0.120997,0.00004235,-0.0568,0.0495,2.500e-09,0,0.001076,1.0098,0.9902
82560.0,9,3,0,5,12,0.9879,1.0000,248.740,17.65,4390.91,+1.341177,0.003739,1,0.121053,0.00004239,-0.0572,0.0497,2.500e-09,0,0.001076,1.0000,1.0000
82620.0,9,3,0,5,12,0.8252,1.0000,233.086,17.67,4117.69,+1.341587,0.003756,1,0.121059,0.00004244,-0.0574,0.0500,2.500e-09,0,0.001077,1.0050,0.9950
82680.0,9,3,0,5,12,0.8251,1.0000,241.496,17.68,4269.63,+1.341491,0.003775,1,0.121029,0.00004249,-0.0576,0.0502,2.500e-09,0,0.001077,1.0098,0.9902
82740.0,9,3,1,5,12,0.9377,1.0000,153.326,17.69,2712.33,+1.340314,0.003767,1,0.121016,0.00004253,-0.0582,0.0504,2.500e-09,0,0.001077,1.0000,1.0000
82800.0,9,3,1,5,12,0.9399,1.0000,131.465,17.70,2327.29,+1.342352,0.003774,1,0.121028,0.00004257,-0.0585,0.0506,2.500e-09,0,0.001077,1.0000,1.0000
82860.0,9,3,1,5,12,0.8363,1.0000,258.547,17.72,4580.17,+1.329385,0.003179,1,0.121106,0.00004262,-0.0587,0.0508,2.500e-09,0,0.001011,1.0050,0.9950
82920.0,9,3,1,5,12,0.9833,1.0000,175.738,17.73,3115.26,+1.326858,0.003195,1,0.121040,0.00004267,-0.0590,0.0511,2.500e-09,0,0.001012,1.0000,1.0000
82980.0,9,3,1,5,12,0.8419,1.0000,188.042,17.74,3336.02,+1.327722,0.003212,1,0.121012,0.00004273,-0.0591,0.0513,2.500e-09,0,0.001012,1.0050,0.9950
83040.0,9,3,1,5,12,0.3946,1.0000,155.240,17.75,2756.22,+1.327971,0.003180,1,0.121036,0.00004278,-0.0592,0.0515,2.500e-09,0,0.001012,1.0000,1.0000
83100.0,9,3,1,5,12,0.8474,1.0000,193.996,17.77,3447.16,+1.327153,0.003181,1,0.121054,0.00004284,-0.0592,0.0518,2.500e-09,0,0.001012,1.0050,0.9950
83160.0,9,3,1,6,12,0.8476,1.0000,196.892,17.78,3501.54,+1.328041,0.003191,1,0.121075,0.00004289,-0.0592,0.0520,2.500e-09,0,0.001013,1.0098,0.9902
83220.0,9,2,1,6,11,0.4688,1.0000,189.605,17.80,3374.88,+1.329132,0.003171,1,0.121116,0.00004296,-0.0591,0.0522,2.500e-09,0,0.001013,1.0000,1.0000
83280.0,9,2,1,6,11,0.8619,1.0000,196.995,17.81,3509.46,+1.325896,0.003168,1,0.121075,0.00004302,-0.0591,0.0524,2.500e-09,0,0.001013,1.0050,0.9950
83340.0,9,2,1,7,11,0.3815,1.0000,150.740,17.83,2687.37,+1.328493,0.003102,1,0.121094,0.00004308,-0.0591,0.0527,2.500e-09,0,0.001011,1.0000,1.0000
83400.0,9,3,1,7,12,0.2628,1.0000,195.535,17.84,3488.82,+1.331093,0.003101,1,0.121127,0.00004314,-0.0591,0.0529,2.500e-09,0,0.001011,1.0000,1.0000
83460.0,9,3,1,7,12,0.7965,1.0000,205.279,17.86,3665.80,+1.329506,0.003104,1,0.121178,0.00004320,-0.0590,0.0531,2.500e-09,0,0.001011,1.0050,0.9950
83520.0,9,3,1,7,12,0.7941,1.0000,203.814,17.87,3642.77,+1.326638,0.003120,1,0.121221,0.00004326,-0.0589,0.0533,2.500e-09,0,0.001012,1.0098,0.9902
83580.0,9,3,1,7,12,0.7914,1.0000,201.427,17.89,3603.23,+1.327587,0.003142,1,0.121223,0.00004332,-0.0589,0.0535,2.500e-09,0,0.001012,1.0143,0.9857
83640.0,8,3,1,7,11,0.7884,1.0000,201.113,17.90,3600.73,+1.323932,0.003167,1,0.121224,0.00004338,-0.0588,0.0537,2.500e-09,0,0.001013,1.0185,0.9815
83700.0,8,3,1,7,11,0.7530,1.0000,111.096,17.92,1990.46,+1.322798,0.003170,1,0.121200,0.00004343,-0.0590,0.0539,2.500e-09,0,0.001012,1.0000,1.0000
83760.0,8,3,1,7,11,0.7989,1.0000,193.158,17.93,3463.62,+1.329148,0.003183,1,0.121190,0.00004349,-0.0589,0.0541,2.500e-09,0,0.001013,1.0050,0.9950
83820.0,9,3,1,7,12,0.7969,1.0000,190.508,17.95,3418.96,+1.331076,0.003201,1,0.121187,0.00004355,-0.0589,0.0543,2.500e-09,0,0.001013,1.0098,0.9902
83880.0,9,3,1,7,12,0.6466,1.0000,160.750,17.96,2886.54,+1.330122,0.003136,1,0.121210,0.00004360,-0.0591,0.0545,2.500e-09,0,0.001012,1.0000,1.0000
83940.0,9,3,1,7,12,0.4973,1.0000,158.379,17.97,2845.85,+1.329257,0.003081,1,0.121236,0.00004365,-0.0594,0.0547,2.500e-09,0,0.001011,1.0000,1.0000
84000.0,9,3,1,7,12,0.3380,1.0000,165.644,17.98,2978.67,+1.326137,0.003075,1,0.121208,0.00004371,-0.0594,0.0549,2.500e-09,0,0.001010,1.0000,1.0000
84060.0,9,3,1,7,12,0.8020,1.0000,172.825,18.00,3110.34,+1.326668,0.003079,1,0.121187,0.00004376,-0.0594,0.0551,2.500e-09,0,0.001011,1.0050,0.9950
84120.0,8,3,1,7,11,0.6964,1.0000,137.584,18.01,2477.93,+1.327100,0.003091,1,0.121266,0.00004382,-0.0595,0.0553,2.500e-09,0,0.001011,1.0098,0.9902
84180.0,8,3,1,7,11,0.7960,1.0000,183.009,18.02,3298.72,+1.329530,0.003113,1,0.121261,0.00004387,-0.0595,0.0555,2.500e-09,0,0.001011,1.0143,0.9857
84240.0,8,3,1,7,11,0.7932,1.0000,183.114,18.04,3303.32,+1.333057,0.003139,1,0.121263,0.00004393,-0.0594,0.0557,2.500e-09,0,0.001012,1.0185,0.9815
84300.0,9,3,1,7,12,0.9875,1.0000,92.943,18.05,1677.90,+1.330357,0.003153,1,0.121262,0.00004398,-0.0596,0.0559,2.500e-09,0,0.001012,1.0000,1.0000
84360.0,9,3,1,7,12,0.6420,1.0000,149.691,18.06,2703.76,+1.329688,0.003131,1,0.121274,0.00004403,-0.0599,0.0560,2.500e-09,0,0.001012,1.0000,1.0000
84420.0,9,3,1,7,12,0.9100,1.0000,135.299,18.07,2445.53,+1.327852,0.003138,1,0.121312,0.00004408,-0.0600,0.0562,2.500e-09,0,0.001012,1.0050,0.9950
84480.0,9,3,1,7,12,0.7312,1.0000,132.479,18.09,2396.33,+1.328015,0.003152,1,0.121320,0.00004413,-0.0601,0.0564,2.500e-09,0,0.001013,1.0000,1.0000
84540.0,9,3,1,7,12,0.4209,1.0000,157.818,18.10,2856.86,+1.331134,0.003153,1,0.121388,0.00004418,-0.0601,0.0565,2.500e-09,0,0.001013,1.0000,1.0000
