SOD,sat,raw_frac,bias,corr_frac,sigma_N1_m,buf_n,fixed
55650.0,G25,-0.34011,+0.00000,-0.34011,0.0342,10,0
55650.0,G29,-0.37661,+0.00000,-0.37661,0.0402,32,0
55680.0,G15,-0.45001,-0.45045,+0.00043,0.0368,52,0
55680.0,G25,-0.29871,+0.00000,-0.29871,0.0342,10,0
55680.0,G29,-0.35444,+0.00000,-0.35444,0.0402,32,0
55710.0,G15,-0.45357,-0.45045,-0.00312,0.0367,52,0
55710.0,G29,-0.34147,+0.00000,-0.34147,0.0401,33,0
55740.0,G15,-0.45820,-0.45045,-0.00775,0.0367,52,0
55740.0,G29,-0.32423,+0.00000,-0.32423,0.0400,34,0
55770.0,G15,-0.46308,-0.45045,-0.01263,0.0366,52,0
55770.0,G29,-0.30810,+0.00000,-0.30810,0.0399,35,0
55800.0,G15,-0.46535,-0.45045,-0.01491,0.0365,52,0
55800.0,G29,-0.29637,+0.00000,-0.29637,0.0398,36,0
55830.0,G15,-0.46700,-0.45045,-0.01655,0.0365,52,0
55830.0,G29,-0.28650,+0.00000,-0.28650,0.0397,37,0
55860.0,G15,-0.46782,-0.45045,-0.01737,0.0364,52,0
55860.0,G29,-0.27676,+0.00000,-0.27676,0.0396,38,0
55890.0,G15,-0.47073,-0.45045,-0.02028,0.0364,52,0
55890.0,G29,-0.26094,+0.00000,-0.26094,0.0395,39,0
55920.0,G15,-0.47137,-0.45045,-0.02092,0.0363,52,0
55920.0,G29,-0.25235,+0.00000,-0.25235,0.0394,40,0
55950.0,G15,-0.47513,-0.45045,-0.02468,0.0363,52,0
55950.0,G29,-0.23781,+0.00000,-0.23781,0.0394,41,0
55980.0,G15,-0.47804,-0.45045,-0.02759,0.0362,52,0
55980.0,G29,-0.22594,+0.00000,-0.22594,0.0393,42,0
56010.0,G15,-0.47813,-0.45045,-0.02768,0.0361,52,0
56010.0,G29,-0.21506,+0.00000,-0.21506,0.0392,43,0
56040.0,G15,-0.48020,-0.45045,-0.02975,0.0361,52,0
56040.0,G29,-0.18705,+0.00000,-0.18705,0.0391,43,0
56070.0,G15,-0.48284,-0.45045,-0.03239,0.0360,52,0
56070.0,G29,-0.15921,+0.00000,-0.15921,0.0390,43,0
56100.0,G15,-0.48428,-0.45045,-0.03383,0.0360,52,0
56100.0,G29,-0.14416,+0.00000,-0.14416,0.0389,44,0
56130.0,G15,-0.48835,-0.45045,-0.03791,0.0359,52,0
56130.0,G29,-0.12987,+0.00000,-0.12987,0.0389,45,0
56160.0,G15,-0.49113,-0.45045,-0.04068,0.0359,52,0
56160.0,G29,-0.11089,+0.00000,-0.11089,0.0388,46,0
56190.0,G15,-0.49121,-0.45045,-0.04077,0.0358,52,0
56190.0,G29,-0.10257,+0.00000,-0.10257,0.0387,47,0
56220.0,G15,-0.49306,-0.45045,-0.04261,0.0358,52,0
56220.0,G29,-0.09363,+0.00000,-0.09363,0.0386,48,0
56250.0,G15,-0.49705,-0.45045,-0.04661,0.0357,52,0
56250.0,G29,-0.07826,+0.00000,-0.07826,0.0385,49,0
56280.0,G15,+0.49836,-0.45045,-0.05120,0.0356,52,0
56280.0,G29,-0.06647,+0.00000,-0.06647,0.0384,50,0
56310.0,G15,+0.49275,-0.45045,-0.05680,0.0356,52,0
56310.0,G29,-0.04363,+0.00000,-0.04363,0.0384,50,0
56340.0,G15,+0.48988,-0.45045,-0.05967,0.0355,52,0
56340.0,G29,-0.02232,+0.00000,-0.02232,0.0383,50,0
56370.0,G15,+0.48832,-0.45045,-0.06123,0.0355,52,0
56370.0,G29,-0.00650,+0.00000,-0.00650,0.0382,51,0
56400.0,G15,+0.48446,-0.45045,-0.06509,0.0354,52,0
56400.0,G29,+0.00702,+0.00000,+0.00702,0.0381,52,0
56430.0,G15,+0.47283,-0.45045,-0.07673,0.0354,52,0
56430.0,G29,+0.02650,+0.00000,+0.02650,0.0381,53,0
56460.0,G15,+0.46559,-0.45045,-0.08396,0.0353,52,0
56460.0,G29,+0.04051,+0.00000,+0.04051,0.0380,54,0
56490.0,G15,+0.46442,-0.45045,-0.08514,0.0353,52,0
56490.0,G29,+0.04911,+0.00000,+0.04911,0.0379,55,0
56520.0,G15,+0.46405,-0.45045,-0.08550,0.0352,52,0
56520.0,G29,+0.06293,+0.00000,+0.06293,0.0378,56,0
56550.0,G15,+0.46126,-0.45045,-0.08829,0.0352,52,0
56550.0,G29,+0.07350,+0.00000,+0.07350,0.0378,57,0
56580.0,G15,+0.45256,-0.45045,-0.09699,0.0351,52,0
56580.0,G29,+0.08212,+0.00000,+0.08212,0.0377,58,0
56610.0,G15,+0.44396,-0.45045,-0.10559,0.0351,52,0
56610.0,G29,+0.09107,+0.00000,+0.09107,0.0376,59,0
56640.0,G15,+0.43675,-0.45045,-0.11280,0.0350,52,0
56640.0,G29,+0.10262,+0.00000,+0.10262,0.0375,60,0
56670.0,G15,+0.43216,-0.45045,-0.11739,0.0350,52,0
56670.0,G29,+0.10772,+0.00000,+0.10772,0.0375,61,0
56700.0,G15,+0.42304,-0.45045,-0.12651,0.0349,52,0
56700.0,G29,+0.12434,+0.00000,+0.12434,0.0374,62,0
56730.0,G15,+0.41760,-0.45045,-0.13195,0.0349,52,0
56730.0,G29,+0.12339,+0.00000,+0.12339,0.0373,63,0
